id,l_id,dateofsale,price,notfullprice,vatexcl,description,sizedesc
435454,28169,04/09/2020,77500,No,No,Second-Hand Dwelling house /Apartment,NULL
435455,28223,04/09/2020,650000,No,No,Second-Hand Dwelling house /Apartment,NULL
435456,23546,04/09/2020,185000,No,No,Second-Hand Dwelling house /Apartment,NULL
435457,1345,04/09/2020,350000,No,No,Second-Hand Dwelling house /Apartment,NULL
435459,5336,05/09/2020,132708,No,No,Second-Hand Dwelling house /Apartment,NULL
435460,19685,05/09/2020,67000,No,No,Second-Hand Dwelling house /Apartment,NULL
435461,5215,07/09/2020,150000,No,No,Second-Hand Dwelling house /Apartment,NULL
435462,23188,07/09/2020,191000,No,No,Second-Hand Dwelling house /Apartment,NULL
435463,1712,07/09/2020,82500,No,No,Second-Hand Dwelling house /Apartment,NULL
435464,27204,07/09/2020,575000,No,No,Second-Hand Dwelling house /Apartment,NULL
435465,18784,07/09/2020,217500,No,No,Second-Hand Dwelling house /Apartment,NULL
435466,262,07/09/2020,235000,No,No,Second-Hand Dwelling house /Apartment,NULL
435467,280,07/09/2020,90000,No,No,Second-Hand Dwelling house /Apartment,NULL
435468,298,07/09/2020,121000,No,No,Second-Hand Dwelling house /Apartment,NULL
435471,1010,07/09/2020,215000,No,No,Second-Hand Dwelling house /Apartment,NULL
435472,1057,07/09/2020,360000,No,No,Second-Hand Dwelling house /Apartment,NULL
435474,765,07/09/2020,135000,No,No,Second-Hand Dwelling house /Apartment,NULL
435475,779,07/09/2020,259911,No,Yes,New Dwelling house /Apartment,NULL
435477,1673,07/09/2020,170000,No,No,Second-Hand Dwelling house /Apartment,NULL
435478,23209,07/09/2020,125000,No,No,Second-Hand Dwelling house /Apartment,NULL
435480,1336,07/09/2020,199000,No,No,Second-Hand Dwelling house /Apartment,NULL
435481,1455,07/09/2020,525000,No,No,Second-Hand Dwelling house /Apartment,NULL
435482,27814,07/09/2020,87500,No,No,Second-Hand Dwelling house /Apartment,NULL
435483,1945,07/09/2020,227500,No,No,Second-Hand Dwelling house /Apartment,NULL
435484,2692,07/09/2020,370000,No,No,Second-Hand Dwelling house /Apartment,NULL
435485,2726,07/09/2020,160000,No,No,Second-Hand Dwelling house /Apartment,NULL
435487,2897,07/09/2020,195000,No,No,Second-Hand Dwelling house /Apartment,NULL
435488,24844,07/09/2020,192000,No,No,Second-Hand Dwelling house /Apartment,NULL
435489,3022,07/09/2020,422000,No,No,Second-Hand Dwelling house /Apartment,NULL
435490,3676,07/09/2020,10000,No,No,Second-Hand Dwelling house /Apartment,NULL
435491,3702,07/09/2020,317500,No,No,Second-Hand Dwelling house /Apartment,NULL
435492,3742,07/09/2020,272000,No,No,Second-Hand Dwelling house /Apartment,NULL
435494,3502,07/09/2020,417000,No,No,Second-Hand Dwelling house /Apartment,NULL
435495,4110,07/09/2020,277500,No,No,Second-Hand Dwelling house /Apartment,NULL
435496,4257,07/09/2020,290000,No,No,Second-Hand Dwelling house /Apartment,NULL
435497,4340,07/09/2020,125000,Yes,No,Second-Hand Dwelling house /Apartment,NULL
435498,4708,07/09/2020,400000,No,No,Second-Hand Dwelling house /Apartment,NULL
435499,19422,07/09/2020,135000,No,No,Second-Hand Dwelling house /Apartment,NULL
435501,8705,07/09/2020,800000,No,No,Second-Hand Dwelling house /Apartment,NULL
435504,25721,07/09/2020,225000,No,No,Second-Hand Dwelling house /Apartment,NULL
435505,8998,07/09/2020,450000,No,No,Second-Hand Dwelling house /Apartment,NULL
435506,28442,07/09/2020,150000,No,No,Second-Hand Dwelling house /Apartment,NULL
435507,6017,07/09/2020,195000,No,No,Second-Hand Dwelling house /Apartment,NULL
435508,6209,07/09/2020,255000,No,No,Second-Hand Dwelling house /Apartment,NULL
435509,6298,07/09/2020,77000,No,No,Second-Hand Dwelling house /Apartment,NULL
435510,6362,07/09/2020,340000,No,No,Second-Hand Dwelling house /Apartment,NULL
435513,7130,07/09/2020,320000,No,No,Second-Hand Dwelling house /Apartment,NULL
435516,7809,07/09/2020,128000,No,No,Second-Hand Dwelling house /Apartment,NULL
435518,8064,07/09/2020,270000,No,No,Second-Hand Dwelling house /Apartment,NULL
435520,8136,07/09/2020,290000,No,No,Second-Hand Dwelling house /Apartment,NULL
435522,8488,07/09/2020,295000,No,No,Second-Hand Dwelling house /Apartment,NULL
435523,11072,07/09/2020,60000,No,No,Second-Hand Dwelling house /Apartment,NULL
435525,26286,07/09/2020,317136.55,No,Yes,New Dwelling house /Apartment,NULL
435527,9339,07/09/2020,590000,No,No,Second-Hand Dwelling house /Apartment,NULL
435528,9486,07/09/2020,257000,No,No,Second-Hand Dwelling house /Apartment,NULL
435529,9301,07/09/2020,225000,No,No,Second-Hand Dwelling house /Apartment,NULL
435531,9692,07/09/2020,140000,No,No,Second-Hand Dwelling house /Apartment,NULL
435532,10152,07/09/2020,340000,No,No,Second-Hand Dwelling house /Apartment,NULL
435533,10207,07/09/2020,240000,No,No,Second-Hand Dwelling house /Apartment,NULL
435534,10338,07/09/2020,175000,No,No,Second-Hand Dwelling house /Apartment,NULL
435535,10375,07/09/2020,453000,No,No,Second-Hand Dwelling house /Apartment,NULL
435536,28064,07/09/2020,179500,No,No,Second-Hand Dwelling house /Apartment,NULL
435537,27923,07/09/2020,75000,No,No,Second-Hand Dwelling house /Apartment,NULL
435539,1545,07/09/2020,65000,No,No,Second-Hand Dwelling house /Apartment,NULL
435540,27156,07/09/2020,77000,No,No,Second-Hand Dwelling house /Apartment,NULL
435542,11788,07/09/2020,80000,No,No,Second-Hand Dwelling house /Apartment,NULL
435543,12171,07/09/2020,265000,No,No,Second-Hand Dwelling house /Apartment,NULL
435545,12420,07/09/2020,295000,No,No,Second-Hand Dwelling house /Apartment,NULL
435546,12512,07/09/2020,464000,No,No,Second-Hand Dwelling house /Apartment,NULL
435547,12570,07/09/2020,190000,No,Yes,New Dwelling house /Apartment,NULL
435548,28503,07/09/2020,420000,No,No,Second-Hand Dwelling house /Apartment,NULL
435549,14558,07/09/2020,156000,No,No,Second-Hand Dwelling house /Apartment,NULL
435550,14767,07/09/2020,450000,No,No,Second-Hand Dwelling house /Apartment,NULL
435551,13505,07/09/2020,615000,No,No,Second-Hand Dwelling house /Apartment,NULL
435553,13767,07/09/2020,490000,No,No,Second-Hand Dwelling house /Apartment,NULL
435554,21348,07/09/2020,470000,No,No,Second-Hand Dwelling house /Apartment,NULL
435555,14194,07/09/2020,198000,No,No,Second-Hand Dwelling house /Apartment,NULL
435556,15663,07/09/2020,85000,No,No,Second-Hand Dwelling house /Apartment,NULL
435557,15766,07/09/2020,85000,No,No,Second-Hand Dwelling house /Apartment,NULL
435558,15797,07/09/2020,275000,No,No,Second-Hand Dwelling house /Apartment,NULL
435560,15489,07/09/2020,79305.12,Yes,No,Second-Hand Dwelling house /Apartment,NULL
435561,27889,07/09/2020,387665.2,No,Yes,New Dwelling house /Apartment,NULL
435562,16987,07/09/2020,44492.21,Yes,No,Second-Hand Dwelling house /Apartment,NULL
435563,16138,07/09/2020,231000,No,No,Second-Hand Dwelling house /Apartment,NULL
435564,16287,07/09/2020,23400,Yes,No,Second-Hand Dwelling house /Apartment,NULL
435565,16280,07/09/2020,170000,No,No,Second-Hand Dwelling house /Apartment,NULL
435566,13648,07/09/2020,325000,No,No,Second-Hand Dwelling house /Apartment,NULL
435567,17784,07/09/2020,108000,No,No,Second-Hand Dwelling house /Apartment,NULL
435568,18387,07/09/2020,95000,No,No,Second-Hand Dwelling house /Apartment,NULL
435569,18489,07/09/2020,148000,No,No,Second-Hand Dwelling house /Apartment,NULL
435571,18752,07/09/2020,620000,No,No,Second-Hand Dwelling house /Apartment,NULL
435572,18801,07/09/2020,155000,No,No,Second-Hand Dwelling house /Apartment,NULL
435573,18930,07/09/2020,143000,No,No,Second-Hand Dwelling house /Apartment,NULL
435574,18950,07/09/2020,258500,No,No,Second-Hand Dwelling house /Apartment,NULL
435575,25475,07/09/2020,236000,No,No,Second-Hand Dwelling house /Apartment,NULL
435576,19088,07/09/2020,360000,No,No,Second-Hand Dwelling house /Apartment,NULL
435577,28542,07/09/2020,213000,No,No,Second-Hand Dwelling house /Apartment,NULL
435578,9689,07/09/2020,235000,No,No,Second-Hand Dwelling house /Apartment,NULL
435579,28843,07/09/2020,250000,No,No,Second-Hand Dwelling house /Apartment,NULL
435580,25412,07/09/2020,320000,No,No,Second-Hand Dwelling house /Apartment,NULL
435581,18939,07/09/2020,180000,No,No,Second-Hand Dwelling house /Apartment,NULL
435582,19974,07/09/2020,75000,No,No,Second-Hand Dwelling house /Apartment,NULL
435583,19952,07/09/2020,137000,No,No,Second-Hand Dwelling house /Apartment,NULL
435584,27370,07/09/2020,182500,Yes,No,Second-Hand Dwelling house /Apartment,NULL
435585,20725,07/09/2020,150000,No,No,Second-Hand Dwelling house /Apartment,NULL
435586,20983,07/09/2020,163000,No,No,Second-Hand Dwelling house /Apartment,NULL
435587,22011,07/09/2020,467500,No,No,Second-Hand Dwelling house /Apartment,NULL
435588,22434,07/09/2020,159000,No,No,Second-Hand Dwelling house /Apartment,NULL
435589,22238,07/09/2020,45000,No,No,Second-Hand Dwelling house /Apartment,NULL
435590,22276,07/09/2020,32500,No,No,Second-Hand Dwelling house /Apartment,NULL
435591,22362,07/09/2020,264000,No,No,Second-Hand Dwelling house /Apartment,NULL
435592,22967,07/09/2020,410000,No,No,Second-Hand Dwelling house /Apartment,NULL
435593,24373,07/09/2020,102000,No,No,Second-Hand Dwelling house /Apartment,NULL
435595,24313,07/09/2020,110000,No,No,Second-Hand Dwelling house /Apartment,NULL
435596,24801,07/09/2020,202500,No,No,Second-Hand Dwelling house /Apartment,NULL
435597,24989,07/09/2020,177000,No,No,Second-Hand Dwelling house /Apartment,NULL
435598,24721,07/09/2020,200000,No,No,Second-Hand Dwelling house /Apartment,NULL
435599,25027,07/09/2020,150000,No,No,Second-Hand Dwelling house /Apartment,NULL
435600,25562,07/09/2020,230000,No,No,Second-Hand Dwelling house /Apartment,NULL
435601,25812,07/09/2020,145000,No,No,Second-Hand Dwelling house /Apartment,NULL
435602,26605,07/09/2020,295000,No,No,Second-Hand Dwelling house /Apartment,NULL
435603,26373,07/09/2020,130000,No,No,Second-Hand Dwelling house /Apartment,NULL
435604,24507,07/09/2020,365000,No,No,Second-Hand Dwelling house /Apartment,NULL
435606,18890,07/09/2020,75000,Yes,No,Second-Hand Dwelling house /Apartment,NULL
435607,29062,07/09/2020,840101,No,No,Second-Hand Dwelling house /Apartment,NULL
435608,5348,08/09/2020,425000,No,No,Second-Hand Dwelling house /Apartment,NULL
435610,5621,08/09/2020,290000,No,No,Second-Hand Dwelling house /Apartment,NULL
435611,406,08/09/2020,145000,No,No,Second-Hand Dwelling house /Apartment,NULL
435612,505,08/09/2020,330000,No,No,Second-Hand Dwelling house /Apartment,NULL
435613,130,08/09/2020,345000,No,No,Second-Hand Dwelling house /Apartment,NULL
435614,1131,08/09/2020,330000,No,No,Second-Hand Dwelling house /Apartment,NULL
435615,1171,08/09/2020,2000000,No,No,Second-Hand Dwelling house /Apartment,NULL
435616,25094,08/09/2020,330000,No,No,Second-Hand Dwelling house /Apartment,NULL
435619,2163,08/09/2020,135000,No,No,Second-Hand Dwelling house /Apartment,NULL
435620,2730,08/09/2020,235000,No,No,Second-Hand Dwelling house /Apartment,NULL
435621,21854,08/09/2020,110000,No,No,Second-Hand Dwelling house /Apartment,NULL
435622,3556,08/09/2020,635000,No,No,Second-Hand Dwelling house /Apartment,NULL
435623,28914,08/09/2020,199000,No,Yes,New Dwelling house /Apartment,NULL
435625,23596,08/09/2020,325110,No,Yes,New Dwelling house /Apartment,NULL
435626,4384,08/09/2020,170000,No,No,Second-Hand Dwelling house /Apartment,NULL
435628,4765,08/09/2020,430000,No,No,Second-Hand Dwelling house /Apartment,NULL
435629,4974,08/09/2020,300000,No,No,Second-Hand Dwelling house /Apartment,NULL
435630,8597,08/09/2020,420000,No,No,Second-Hand Dwelling house /Apartment,NULL
435633,6041,08/09/2020,230000,No,No,Second-Hand Dwelling house /Apartment,NULL
435634,6142,08/09/2020,130000,No,No,Second-Hand Dwelling house /Apartment,NULL
435636,24828,08/09/2020,149000,No,No,Second-Hand Dwelling house /Apartment,NULL
435637,6871,08/09/2020,450000,No,No,Second-Hand Dwelling house /Apartment,NULL
435638,7285,08/09/2020,600000,No,No,Second-Hand Dwelling house /Apartment,NULL
435639,7559,08/09/2020,530000,No,No,Second-Hand Dwelling house /Apartment,NULL
435640,7563,08/09/2020,165000,Yes,No,Second-Hand Dwelling house /Apartment,NULL
435641,7935,08/09/2020,391000,No,No,Second-Hand Dwelling house /Apartment,NULL
435642,8067,08/09/2020,173500,No,No,Second-Hand Dwelling house /Apartment,NULL
435643,28139,08/09/2020,330000,No,No,Second-Hand Dwelling house /Apartment,NULL
435644,8476,08/09/2020,262000,No,No,Second-Hand Dwelling house /Apartment,NULL
435646,11170,08/09/2020,195000,No,No,Second-Hand Dwelling house /Apartment,NULL
435648,9318,08/09/2020,142000,No,No,Second-Hand Dwelling house /Apartment,NULL
435650,9711,08/09/2020,387665.19,No,Yes,New Dwelling house /Apartment,NULL
435652,9690,08/09/2020,47260,No,No,Second-Hand Dwelling house /Apartment,NULL
435653,9991,08/09/2020,198000,No,No,Second-Hand Dwelling house /Apartment,NULL
435655,10310,08/09/2020,157000,No,No,Second-Hand Dwelling house /Apartment,NULL
435656,10789,08/09/2020,355000,No,No,Second-Hand Dwelling house /Apartment,NULL
435658,22221,08/09/2020,100000,No,No,Second-Hand Dwelling house /Apartment,NULL
435659,13181,08/09/2020,462000,No,No,Second-Hand Dwelling house /Apartment,NULL
435660,13198,08/09/2020,290000,No,No,Second-Hand Dwelling house /Apartment,NULL
435661,11573,08/09/2020,540000,No,No,Second-Hand Dwelling house /Apartment,NULL
435663,11644,08/09/2020,1058500,No,No,Second-Hand Dwelling house /Apartment,NULL
435664,11760,08/09/2020,290000,No,No,Second-Hand Dwelling house /Apartment,NULL
435665,12049,08/09/2020,280000,No,No,Second-Hand Dwelling house /Apartment,NULL
435666,12418,08/09/2020,226000,No,No,Second-Hand Dwelling house /Apartment,NULL
435667,26690,08/09/2020,220000,No,No,Second-Hand Dwelling house /Apartment,NULL
435668,12527,08/09/2020,341000,No,No,Second-Hand Dwelling house /Apartment,NULL
435670,12732,08/09/2020,220000,No,No,Second-Hand Dwelling house /Apartment,NULL
435671,14683,08/09/2020,235000,No,No,Second-Hand Dwelling house /Apartment,NULL
435672,19772,08/09/2020,190000,No,No,Second-Hand Dwelling house /Apartment,NULL
435673,13712,08/09/2020,166000,No,No,Second-Hand Dwelling house /Apartment,NULL
435674,25959,08/09/2020,100000,No,No,Second-Hand Dwelling house /Apartment,NULL
435675,14197,08/09/2020,105000,No,No,Second-Hand Dwelling house /Apartment,NULL
435676,27233,08/09/2020,380000,No,No,Second-Hand Dwelling house /Apartment,NULL
435678,16827,08/09/2020,300000,No,No,Second-Hand Dwelling house /Apartment,NULL
435679,16480,08/09/2020,150000,Yes,No,Second-Hand Dwelling house /Apartment,NULL
435681,17701,08/09/2020,295000,No,No,Second-Hand Dwelling house /Apartment,NULL
435682,23178,08/09/2020,188000,No,No,Second-Hand Dwelling house /Apartment,NULL
435683,17281,08/09/2020,112192.63,Yes,No,Second-Hand Dwelling house /Apartment,NULL
435684,17438,08/09/2020,300000,No,No,Second-Hand Dwelling house /Apartment,NULL
435685,17482,08/09/2020,327000,No,No,Second-Hand Dwelling house /Apartment,NULL
435687,17490,08/09/2020,290000,No,No,Second-Hand Dwelling house /Apartment,NULL
435688,18674,08/09/2020,432500,No,No,Second-Hand Dwelling house /Apartment,NULL
435689,18814,08/09/2020,90000,No,No,Second-Hand Dwelling house /Apartment,NULL
435690,18159,08/09/2020,100000,No,No,Second-Hand Dwelling house /Apartment,NULL
435691,18237,08/09/2020,210000,No,No,Second-Hand Dwelling house /Apartment,NULL
435692,19433,08/09/2020,500000,No,No,Second-Hand Dwelling house /Apartment,NULL
435693,19651,08/09/2020,285000,No,No,Second-Hand Dwelling house /Apartment,NULL
435694,25751,08/09/2020,300000,No,No,Second-Hand Dwelling house /Apartment,NULL
435695,29067,08/09/2020,73791,No,No,Second-Hand Dwelling house /Apartment,NULL
435696,20248,08/09/2020,125000,No,No,Second-Hand Dwelling house /Apartment,NULL
435697,21057,08/09/2020,65000,No,No,Second-Hand Dwelling house /Apartment,NULL
435698,26172,08/09/2020,510000,No,No,Second-Hand Dwelling house /Apartment,NULL
435699,22217,08/09/2020,77000,No,No,Second-Hand Dwelling house /Apartment,NULL
435700,22791,08/09/2020,68000,No,No,Second-Hand Dwelling house /Apartment,NULL
435701,22951,08/09/2020,205000,No,No,Second-Hand Dwelling house /Apartment,NULL
435702,24295,08/09/2020,102000,No,No,Second-Hand Dwelling house /Apartment,NULL
435703,23526,08/09/2020,273000,No,No,Second-Hand Dwelling house /Apartment,NULL
435704,23680,08/09/2020,180000,No,No,Second-Hand Dwelling house /Apartment,NULL
435705,23714,08/09/2020,285000,No,No,Second-Hand Dwelling house /Apartment,NULL
435706,26389,08/09/2020,150000,Yes,No,Second-Hand Dwelling house /Apartment,NULL
435707,23946,08/09/2020,200000,No,No,Second-Hand Dwelling house /Apartment,NULL
435708,25482,08/09/2020,325000,No,No,Second-Hand Dwelling house /Apartment,NULL
435709,11131,08/09/2020,410000,No,No,Second-Hand Dwelling house /Apartment,NULL
435710,24471,08/09/2020,479000,No,No,Second-Hand Dwelling house /Apartment,NULL
435711,24500,08/09/2020,300000,No,No,Second-Hand Dwelling house /Apartment,NULL
435712,24545,08/09/2020,50000,No,No,Second-Hand Dwelling house /Apartment,NULL
435713,25669,08/09/2020,155000,No,No,Second-Hand Dwelling house /Apartment,NULL
435714,25730,08/09/2020,250000,No,No,Second-Hand Dwelling house /Apartment,NULL
435715,25883,08/09/2020,125000,No,No,Second-Hand Dwelling house /Apartment,NULL
435716,28673,08/09/2020,360000,No,No,Second-Hand Dwelling house /Apartment,NULL
435717,26167,08/09/2020,285000,No,No,Second-Hand Dwelling house /Apartment,NULL
435718,24634,08/09/2020,185000,No,No,Second-Hand Dwelling house /Apartment,NULL
435721,26850,08/09/2020,280000,No,No,Second-Hand Dwelling house /Apartment,NULL
435722,23112,08/09/2020,70000,Yes,No,Second-Hand Dwelling house /Apartment,NULL
435723,27339,08/09/2020,115000,No,No,Second-Hand Dwelling house /Apartment,NULL
435724,27556,08/09/2020,290000,No,No,Second-Hand Dwelling house /Apartment,NULL
435725,28584,08/09/2020,470000,No,No,Second-Hand Dwelling house /Apartment,NULL
435726,26007,08/09/2020,37500,No,No,Second-Hand Dwelling house /Apartment,NULL
435727,28695,08/09/2020,340000,No,No,Second-Hand Dwelling house /Apartment,NULL
435728,28833,08/09/2020,81000,No,No,Second-Hand Dwelling house /Apartment,NULL
435729,28841,08/09/2020,150000,Yes,No,Second-Hand Dwelling house /Apartment,NULL
435730,29005,08/09/2020,85000,No,No,Second-Hand Dwelling house /Apartment,NULL
435732,5408,09/09/2020,130000,No,No,Second-Hand Dwelling house /Apartment,NULL
435735,5614,09/09/2020,265000,No,No,Second-Hand Dwelling house /Apartment,NULL
435736,320,09/09/2020,350000,No,No,Second-Hand Dwelling house /Apartment,NULL
435738,424,09/09/2020,220000,No,No,Second-Hand Dwelling house /Apartment,NULL
435742,991,09/09/2020,455000,No,No,Second-Hand Dwelling house /Apartment,NULL
435747,1293,09/09/2020,256000,No,No,Second-Hand Dwelling house /Apartment,NULL
435748,688,09/09/2020,300000,No,No,Second-Hand Dwelling house /Apartment,NULL
435749,19381,09/09/2020,215000,No,No,Second-Hand Dwelling house /Apartment,NULL
435754,28142,09/09/2020,160000,No,No,Second-Hand Dwelling house /Apartment,NULL
435755,1424,09/09/2020,170000,No,No,Second-Hand Dwelling house /Apartment,NULL
435756,6559,09/09/2020,327000,No,No,Second-Hand Dwelling house /Apartment,NULL
435757,24830,09/09/2020,282000,No,No,Second-Hand Dwelling house /Apartment,NULL
435758,2395,09/09/2020,465000,No,No,Second-Hand Dwelling house /Apartment,NULL
435762,2403,09/09/2020,157500,No,No,Second-Hand Dwelling house /Apartment,NULL
435763,2446,09/09/2020,178000,Yes,No,Second-Hand Dwelling house /Apartment,NULL
435764,2460,09/09/2020,465000,No,No,Second-Hand Dwelling house /Apartment,NULL
435765,1949,09/09/2020,620000,No,No,Second-Hand Dwelling house /Apartment,NULL
435768,2982,09/09/2020,410000,No,No,Second-Hand Dwelling house /Apartment,NULL
435769,2479,09/09/2020,162500,No,No,Second-Hand Dwelling house /Apartment,NULL
435770,20153,09/09/2020,185000,No,No,Second-Hand Dwelling house /Apartment,NULL
435772,3916,09/09/2020,280000,No,No,Second-Hand Dwelling house /Apartment,NULL
435773,4170,09/09/2020,150000,No,No,Second-Hand Dwelling house /Apartment,NULL
435774,28251,09/09/2020,761500,No,No,Second-Hand Dwelling house /Apartment,NULL
435775,4513,09/09/2020,125000,Yes,No,Second-Hand Dwelling house /Apartment,NULL
435776,4777,09/09/2020,170000,No,No,Second-Hand Dwelling house /Apartment,NULL
435777,4835,09/09/2020,105000,No,No,Second-Hand Dwelling house /Apartment,NULL
435778,4707,09/09/2020,221000,No,No,Second-Hand Dwelling house /Apartment,NULL
435779,8586,09/09/2020,179000,No,No,Second-Hand Dwelling house /Apartment,NULL
435781,8681,09/09/2020,275000,No,No,Second-Hand Dwelling house /Apartment,NULL
435784,8944,09/09/2020,7500,Yes,No,Second-Hand Dwelling house /Apartment,NULL
435785,8992,09/09/2020,370000,No,No,Second-Hand Dwelling house /Apartment,NULL
435786,5925,09/09/2020,400000,No,No,Second-Hand Dwelling house /Apartment,NULL
435787,5710,09/09/2020,302000,No,No,Second-Hand Dwelling house /Apartment,NULL
435788,6061,09/09/2020,275000,No,No,Second-Hand Dwelling house /Apartment,NULL
435789,28475,09/09/2020,195000,No,No,Second-Hand Dwelling house /Apartment,NULL
435790,6605,09/09/2020,170000,No,No,Second-Hand Dwelling house /Apartment,NULL
435791,6857,09/09/2020,275000,No,No,Second-Hand Dwelling house /Apartment,NULL
435792,24133,09/09/2020,215000,No,No,Second-Hand Dwelling house /Apartment,NULL
435793,7085,09/09/2020,300000,No,No,Second-Hand Dwelling house /Apartment,NULL
435794,7175,09/09/2020,197000,No,No,Second-Hand Dwelling house /Apartment,NULL
435795,3159,09/09/2020,1065000,No,No,Second-Hand Dwelling house /Apartment,NULL
435796,24045,09/09/2020,435000,No,No,Second-Hand Dwelling house /Apartment,NULL
435797,22231,09/09/2020,287000,No,Yes,New Dwelling house /Apartment,NULL
435798,7796,09/09/2020,342500,No,No,Second-Hand Dwelling house /Apartment,NULL
435801,8221,09/09/2020,500000,No,No,Second-Hand Dwelling house /Apartment,NULL
435802,8279,09/09/2020,118680,No,No,Second-Hand Dwelling house /Apartment,NULL
435803,8296,09/09/2020,392000,No,No,Second-Hand Dwelling house /Apartment,NULL
435805,11281,09/09/2020,705000,No,No,Second-Hand Dwelling house /Apartment,NULL
435809,9137,09/09/2020,149000,No,No,Second-Hand Dwelling house /Apartment,NULL
435810,9098,09/09/2020,60000,No,No,Second-Hand Dwelling house /Apartment,NULL
435811,9547,09/09/2020,299500,No,No,Second-Hand Dwelling house /Apartment,NULL
435812,25254,09/09/2020,71000,No,No,Second-Hand Dwelling house /Apartment,NULL
435814,9817,09/09/2020,256000,No,No,Second-Hand Dwelling house /Apartment,NULL
435817,9925,09/09/2020,301000,No,No,Second-Hand Dwelling house /Apartment,NULL
435820,10054,09/09/2020,515000,No,No,Second-Hand Dwelling house /Apartment,NULL
435821,9873,09/09/2020,570000,No,No,Second-Hand Dwelling house /Apartment,NULL
435822,10181,09/09/2020,305000,No,No,Second-Hand Dwelling house /Apartment,NULL
435823,12943,09/09/2020,300000,No,No,Second-Hand Dwelling house /Apartment,NULL
435827,28734,09/09/2020,110000,No,No,Second-Hand Dwelling house /Apartment,NULL
435828,12183,09/09/2020,207000,No,No,Second-Hand Dwelling house /Apartment,NULL
435829,13648,09/09/2020,300000,No,No,Second-Hand Dwelling house /Apartment,NULL
435831,14531,09/09/2020,590000,No,No,Second-Hand Dwelling house /Apartment,NULL
435833,14656,09/09/2020,365000,No,No,Second-Hand Dwelling house /Apartment,NULL
435834,14678,09/09/2020,200000,No,No,Second-Hand Dwelling house /Apartment,NULL
435835,13380,09/09/2020,439000,No,No,Second-Hand Dwelling house /Apartment,NULL
435836,13332,09/09/2020,560000,No,No,Second-Hand Dwelling house /Apartment,NULL
435837,13442,09/09/2020,248500,No,No,Second-Hand Dwelling house /Apartment,NULL
435838,13673,09/09/2020,232000,No,No,Second-Hand Dwelling house /Apartment,NULL
435839,13787,09/09/2020,730000,No,No,Second-Hand Dwelling house /Apartment,NULL
435840,27112,09/09/2020,122000,No,No,Second-Hand Dwelling house /Apartment,NULL
435841,28394,09/09/2020,420000,No,No,Second-Hand Dwelling house /Apartment,NULL
435842,15500,09/09/2020,235000,No,No,Second-Hand Dwelling house /Apartment,NULL
435844,18584,09/09/2020,240000,Yes,No,Second-Hand Dwelling house /Apartment,NULL
435847,14961,09/09/2020,229074,No,Yes,New Dwelling house /Apartment,NULL
435848,15011,09/09/2020,260000,No,No,Second-Hand Dwelling house /Apartment,NULL
435849,15180,09/09/2020,99000,No,No,Second-Hand Dwelling house /Apartment,NULL
435850,19394,09/09/2020,167000,No,No,Second-Hand Dwelling house /Apartment,NULL
435851,16782,09/09/2020,595000,No,Yes,New Dwelling house /Apartment,NULL
435853,16281,09/09/2020,430000,No,No,Second-Hand Dwelling house /Apartment,NULL
435854,16336,09/09/2020,165000,No,No,Second-Hand Dwelling house /Apartment,NULL
435855,16651,09/09/2020,260000,No,No,Second-Hand Dwelling house /Apartment,NULL
435859,18466,09/09/2020,142000,No,No,Second-Hand Dwelling house /Apartment,NULL
435860,18514,09/09/2020,290000,No,No,Second-Hand Dwelling house /Apartment,NULL
435861,24116,09/09/2020,410000,No,No,Second-Hand Dwelling house /Apartment,NULL
435863,18742,09/09/2020,390000,No,No,Second-Hand Dwelling house /Apartment,NULL
435864,27249,09/09/2020,410000,No,No,Second-Hand Dwelling house /Apartment,NULL
435867,18135,09/09/2020,254000,No,No,Second-Hand Dwelling house /Apartment,NULL
435868,18163,09/09/2020,345000,No,No,Second-Hand Dwelling house /Apartment,NULL
435869,18900,09/09/2020,384000,No,No,Second-Hand Dwelling house /Apartment,NULL
435870,18984,09/09/2020,730000,No,No,Second-Hand Dwelling house /Apartment,NULL
435885,19308,09/09/2020,306500,No,No,Second-Hand Dwelling house /Apartment,NULL
435886,25739,09/09/2020,460000,No,No,Second-Hand Dwelling house /Apartment,NULL
435887,19524,09/09/2020,250000,No,No,Second-Hand Dwelling house /Apartment,NULL
435888,19773,09/09/2020,8500,No,No,Second-Hand Dwelling house /Apartment,NULL
435890,27565,09/09/2020,292500,No,No,Second-Hand Dwelling house /Apartment,NULL
435891,20540,09/09/2020,280000,No,No,Second-Hand Dwelling house /Apartment,NULL
435892,26250,09/09/2020,295000,No,No,Second-Hand Dwelling house /Apartment,NULL
435895,27082,09/09/2020,150000,No,No,Second-Hand Dwelling house /Apartment,NULL
435896,22281,09/09/2020,467000,No,No,Second-Hand Dwelling house /Apartment,NULL
435898,22504,09/09/2020,135000,No,No,Second-Hand Dwelling house /Apartment,NULL
435899,22665,09/09/2020,193000,No,No,Second-Hand Dwelling house /Apartment,NULL
435901,23588,09/09/2020,180000,No,No,Second-Hand Dwelling house /Apartment,NULL
435902,29181,09/09/2020,680000,No,No,Second-Hand Dwelling house /Apartment,NULL
435903,22750,09/09/2020,240000,No,No,Second-Hand Dwelling house /Apartment,NULL
435904,24138,09/09/2020,150000,No,No,Second-Hand Dwelling house /Apartment,NULL
