P-ID,Lat_(WGS84_GPS),Long_(WGS84_GPS),Address,Eircode,Routing_Key
4464242,53.9244875,-6.8695977," collops, kingscourt, cavan",,H12
4455424,51.8670775,-8.5500625," colphenoss, ballymaw, waterfall, cork",T12W13H,T12
4467602,52.1647978,-8.453107000000001," connaberry, castletownroche, mallow, co. cork, p51 v52t",P51 V52T,P51
4444480,52.1972195,-6.8653042000000015," connagh, fethard-on-sea, fethard, wexford",Y34P303,Y34
4450505,53.095363600000006,-7.910518899999999," connaught street, birr, co. offaly",R42 PW83,R42
4468359,53.2800328,-7.4837618," connolly park, tullamore, offaly",R35HX07,R35
4416960,52.1373998,-8.2774526," connolly street, fermoy, cork",,P61
4436295,53.9281851,-7.873492899999999," convent lane, cappagh, mohill, leitrim",,D11
4468089,52.70265989999999,-8.0192231," cooga, upperchurch, thurles, tipperary",E41X202,E41
4461652,53.8276872,-8.824472499999997," coogue north, aghamore, ballyhaunis, co. mayo",,F35
4461645,53.85762270000001,-6.540000900000001," cookstown, ardee, louth",A92 KX77,A92
4460989,52.54171450000001,-8.075692," coolacussane, dundrum, tipperary",E34 YA30,E34
4450453,54.8624233,-7.606714999999999," cooladerry, raphoe, donegal",F93XR41,F93
4443470,53.2329221,-7.198080900000001," coolagary, walsh island, geashill, offaly",R35K159,R35
4439097,52.4691594,-8.424670800000001," coolalough, hospital, limerick",,V94
4434231,52.4256194,-6.5045933," coolamaine, oilgate, wexford",Y21CX97,Y21
4445762,52.48296750000001,-9.539528599999999," coolard, listowel, kerry",V31XT80,V31
4420836,52.46404440000001,-9.4634586," coolatoosane, listowel, kerry",V31NX03,V31
4463205,51.58993400000001,-9.332701," coolbawn farmhouse, drimoleague,   west cork",P47FX39,P47
4434208,51.58993400000001,-9.332701," coolbawn, caheragh, drimoleague,   west cork",P47DH98,P47
4417131,54.9558392,-7.7342787," coolboy, letterkenny, donegal",,F94
4465167,52.527837700000006,-9.0243821," coolcappagh, ardagh, limerick",V42 EF43,V42
4454737,52.6971544,-7.0716212," coolcuttia, paulstown, kilkenny",R95A294,R95
4468593,52.7314929,-8.5888894," coolderry, ardnacrusha, clare",,
4466809,52.2791501,-6.9018351," coole, campile, wexford",Y34 A250,Y34
4419538,52.3447514,-8.6716254," cooleens, charleville, co cork, p56 a243",P56 A243,P56
4256296,51.746712,-8.7455784," coolfadda house, douglas road, cork, t12 tp90",T12 TP90,T12
4467829,52.2753317,-7.2973443," coolfinn, portlaw, co. waterford, x91cp78",X91CP78,X91
4467131,53.66895,-6.76077," coolfore road, ardbraccan, navan, meath",C15E7YH,C15
4452078,52.7650829,-6.2479786," coolgreany demense, coolgreany, wexford",Y25HY58,Y25
4460754,52.75503339999999,-6.4992375," coollattin house, shillelagh, wicklow",Y14 RF83,Y14
4465436,52.0074343,-8.7286865," coolmona, donoughmore, cork",P32 VF97,P32
4464130,52.80209,-7.5173099999999975," coolnacritta, cullahill, laois",,R32
4438203,53.1241405,-8.286215799999999," coolnageeragh, portumna, galway",H53KR97,H53
4466065,52.7939343,-6.452436," coolnahain, lugduff, tinahely, wicklow",Y14VW42,Y14
4450098,52.7636443,-7.011661699999999," coolnakisha, leighlinbridge, carlow",R93 YT99,R93
4463513,52.2784669,-8.2674991," coolnamohogue, mitchelstown, cork",,P67
4462611,53.0339184,-7.3678361999999975," coolnamona lane, ross, ballyfin, co. laois",,
4340147,54.2723197,-8.4736605," coolrecuil, tourlestrane, sligo",,F91
4454681,52.553528,-6.702193299999999," coolree cottage, coolree, wexford town, wexford",Y35CVF6,Y35
4435563,53.29354970000001,-6.7967227," coolree, robertstown, kildare",,R51
4442690,53.2885173,-6.8000649000000015," coolree, robertstown, nr prosperous, co. kildare, w91 n242",W91 N242,W91
4463463,52.2469765,-10.0238241," coolroe, castlegregory, kerry",,
4467999,52.77039869999999,-6.4538025," coolroe, coolboy, tinahely, wicklow",Y14E940,Y14
4436171,52.528548,-6.277231," coolroe, kilmuckridge, gorey, wexford",,Y25
4465699,53.2505724,-7.118400200000001," coolstown, , clonbullogue, offaly",,
4454641,53.2398457,-7.067852900000001," coolygagan, clonbullogue, offaly",R45TC52,R45
4445854,51.9909755,-10.2082915," coomnahincha , caherciveen, kerry",V23 EC44,V23
4461779,51.85898659999999,-9.7425147," coomnakilla south, blackwater bridge, kenmare, kerry",V93H1R8,V93
4442370,53.3437372,-6.276556200000001," coopers, west gate, south city centre,   dublin 8",,
4447900,51.7484039,-9.5803553," coorannel house, glengarriff, co cork, p75 nw01",P75 NW01,P75
4457530,51.60206460000001,-9.4696347," coosane, ballydehob, cork",P81 XW50,P81
4404623,51.79122899999999,-8.9954979," coppeen west, enniskeane, cork",P47TK65,P47
4425248,53.85759820000001,-6.5403043," coracon, blakestown, ardee, louth",A92 P9P5,A92
4412826,53.4811755,-6.7697857999999975," coragh, rathmolyon, co. meath",A83 X337,A83
4462659,52.6414463,-8.7171907," corbally, mungret, limerick",V94XC3R,V94
4423149,53.19154280000001,-8.430872500000001," corbaun, gurtymadden, loughrea, co. galway, h62 rw54",H62 RW54,H62
4441421,53.97797779999999,-6.7188238," corcuillogue, carrickmacross, monaghan",,A81
4460300,53.9430103,-6.500236999999999," corderry, knockbridge, dundalk, co. louth, a91 yp21",A91 YP21,A91
4446947,52.8414999,-7.400655900000001," cork road, durrow, laois",R32H9D2,R32
4417417,51.8985143,-8.4756035," cork, cork city, cork",,
4451713,52.71896949999999,-8.8170042," corlack, bunratty, co clare, v95 pp99",V95 PP99,V95
4462178,53.84154789999999,-6.9607993000000015," corlatt, mullagh, co cavan",,H12
4463230,53.7853883,-7.7535462," corlea, drumlish, longford",N39W521,N39
4456470,52.66495010000001,-7.8804696," cormackstown, holycross, thurles, co. tipperary, e41 cv61",E41 CV61,E41
4418696,52.6801064,-7.8044421," cormackstown, thurles, tipperary",,E41
4455619,54.0926208,-6.9793007," cormeen cottage, cormeen, latton, ballybay, monaghan",A75YF43,A75
4457553,54.00737969999999,-6.6541818999999975," cormoy, carrickmacross, monaghan",A81KV02,A81
4460244,52.956481,-7.799102," cornabrandy, parkmore heights, roscrea, tipperary",E53 FA33,E53
4434207,54.9674184,-7.678743700000001," cornagill, letterkenny, donegal",F92V8N6,F92
4377351,54.9674184,-7.678743700000001," cornagill., letterkenny, donegal",F92 A03F,F92
4400024,53.8292818,-6.988942," cornakill, mullagh, cavan",,H12
4450834,51.7035995,-8.5460017," cornamona, cappagh, kinsale, cork",P17W860,P17
4464812,53.51458179999999,-9.4488086," cornamona, connemara, co. galway, ireland, connemara, galway",,H91
4454435,53.24031129999999,-9.4655489," cornarone, inverin, galway",H91 VXR8,H91
4456508,52.5123084,-6.565053," corner house, blackstoops, enniscorthy, wexford",Y21H9F8,Y21
4448233,53.08398,-7.92679," cornhill riverstown birr co. tipperary, birr, offaly",R42CF50,R42
4449723,52.1262498,-8.8513045," coronet (on 5.5 acres) curraghrour west, mallow, cork",P51Y4X2,P51
4468292,53.4617671,-7.8142146," corr cross, walderstown, athlone, co. westmeath, n37 aw29",N37 AW29,N37
4467289,53.2317,-9.72184," corra bhui, lettermullen, lettermore, galway",,H91
4423523,53.8225476,-8.561582999999999," corracommeen, loughglynn, co. roscommon",,F42
4438223,53.5045223,-8.0194562," corramore, kiltoom, athlone east, roscommon",N37PV25,N37
4449978,53.3314659,-8.401432699999999," corraneena, kilconnell, ballinasloe, galway",H53 D9D8,H53
4458979,54.9558392,-7.7342787," correnagh , letterkenny, donegal",F92AVW3,F92
4438829,53.4468051,-6.1726554," corrib, 5 oakleigh court, dublin road, malahide, co dublin k36 va47",K36 VA47,K36
4456055,53.9152198,-7.6285068," corrickmaquirke, moyne, longford",N39R773,N39
4468978,53.13999579999999,-7.177411999999999," corrig, stradbally, co. laois",,
4446186,54.1643164,-8.0821652," corry strand, drumkeeran, leitrim",N41 TX93,N41
4432119,53.95991,-6.77493," corrybracken & drumcarrow, carrickmacross, co. monaghan",,A81
4429786,53.9130725,-6.8577315999999975," corrycholman, kingscourt, cavan",,H12
4453804,53.20799969999999,-8.582466499999999," cosmona, loughrea, galway",H62 YP60,H62
4435165,52.4659436,-7.6927334," cottage & 5 acres, moyglass, fethard, co. tipperary",,E34
4466782,52.98788520000001,-6.675076499999999," cottage on c. 0.4 acre/ 0.16 ha., stratford-on-slaney, wicklow",,A67
4447265,51.7789644,-8.3217185," cottage, fountainstown, cork",P17VC59,P17
4461633,51.5510403,-9.379394," cotters cottage, aughadown, skibbereen,   west cork",P81X265,P81
4445689,51.6791316,-9.980042999999998," coulagh fort, carhoogarriff, leap,   west cork",P81HY07,P81
4091028,51.91478499999999,-8.336903099999999," coulea house, ballynaroon, glounthaune, cork",T45 Y525,T45
4430553,53.04137369999999,-6.101641499999999," courtfoyle, ashford, wicklow",,A67
4457421,53.2868547,-6.2918496," courtleigh, 107 ballyboden road, rathfarnham, dublin 14",D14X3C6,D14
4438633,52.2258633,-6.529303000000001," cousinstown, bridgetown, wexford",Y35X8R2,Y35
4445742,52.2258633,-6.529303000000001," cousinstown, tomhaggard, wexford",Y35 WR8C,Y35
4444465,52.69646729999999,-6.391242399999999," craan, craanford, gorey, co wexford, y25a0t8",Y25A0T8,Y25
4456096,52.69646729999999,-6.391242399999999," craan, craanford, gorey, co. wexford, y25v668",Y25V668,Y25
4455021,52.7842394,-8.71375," crag, belvoir, sixmilebridge, co clare, v95 v6p9",V95 V6P9,V95
4438930,52.3400796,-9.2381975," cragg, abbeyfeale, co. limerick, v94 x0x8",V94 X0X8,V94
4462736,52.5034501,-6.5358794," craheen, clonhaston, enniscorthy, wexford",Y21K6X2,Y21
4463321,53.9510483,-8.695896300000001," cranmore, carracastle, charlestown, mayo",,
4454734,53.85747929999999,-9.3028151," crannagh, newtown , castlebar, mayo",F23XE16,F23
4466388,52.691986,-8.732113400000001," cratloekeel, cratloe, co. clare, v95n2c8",V95N2C8,V95
4439072,53.2302689,-8.734773599999999," craughwell village, craughwell, galway",,H91
4422030,51.8869128,-8.410905999999999," crawford gate, blackrock, cork",,A94
4466569,52.1708082,-6.97962," creadan, dunmore east, co. waterford",,X91
4457904,53.6265575,-9.2327474," creagh road, ballinrobe, mayo",,F31
4440736,52.68166060000001,-6.3032412," creagh, gorey, wexford",,Y25
4435471,54.3388456,-8.3858225," creaghadoo, glencar, co. sligo",,F91
4468025,52.57630740000001,-8.6690881," crecora, crecora, limerick",,V94
4351072,53.257548,-9.7059625," creelogh - knock , lettermore, galway",,H91
4451737,53.4792521,-6.5737549," creemore house, pelletstown, drumree co meath    on approximately 1.76ha (4.37 acres)     , drumree, meath",A85R221,A85
4464951,53.86095359999999,-8.622176999999999," creevy, lisacul, roscommon",,F42
4465811,53.3278919,-8.956987699999997," cregboy, claregalway, galway",H91 WKR3,H91
4315715,52.9558416,-8.3902398," cregg house, cregg, whitegate, clare",V94X0TK,V94
4437012,52.24392,-6.48942," cregg, ballycogley, mayglass, wexford",Y35V8N8,Y35
4451294,53.37004289999999,-6.409828900000001," creggan, rugged lane, porterstown, castleknock",,D15
4467059,52.34180490000001,-7.4146750999999975," crehana south, carrick-beg, carrick-on-suir, tipperary",E32KC90,E32
4464716,52.34180490000001,-7.4146750999999975," crehana south, carrick-beg, waterford",E32KC90,E32
4460159,53.9799309,-7.356504099999999," creighan, cavan, h12 tf96",H12 TF96,H12
4427617,53.513468,-6.1105639000000025," crescent road, rush, county dublin",,K56
4421079,53.75027779999999,-6.9558333," cricklewood lodge, castlekieran, carnaross, carnaross, meath",A82AK59,A82
4466546,53.0914539,-9.183994," croagh north, ballyvaughan, clare",H91 VK6Y,H91
4467611,54.64986,-8.445891699999999," croaghlin , killybegs, donegal",,F94
4420550,54.9374988,-7.702806499999999," croby dale, bonagee, letterkenny, co donegal, f92 d2kn",F92 D2KN,F92
4449903,51.8486564,-8.154902," crocane, rostellan, co cork, p25 pk02",P25 PK02,P25
4456081,55.1948628,-7.836965400000001," crocknamurleog, downings, donegal",F92E1HH,F92
4436477,53.1019736,-7.925665799999999," croghan road, birr, offaly",R42F206,R42
4148366,54.925,-8.4563889," crohy head, maghery, dungloe, donegal",F94FD76,F94
4444178,52.6773926,-7.8149199," croke street, thurles, tipperary",,E41
4453629,52.651971,-6.655449000000001," cromogue, kilmyshall, bunclody, wexford",,Y35
4446162,52.7286283,-6.5210791," croneyhorn lower, carnew, co wicklow, y14e789",Y14E789,Y14
4451273,51.6897049,-9.6961065," crooha, adrigole, beara, co cork, p75 p622",P75 P622,P75
4458777,53.1896,-8.91497," crosheen, ballinderreen lower, kilcolgan, galway",H91X2H4,H91
4453811,53.2979743,-8.7470154," cross street, athenry, galway",H65 XW86,H65
4461976,53.723777,-9.0016847," cross, claremorris, cross, mayo",F12EH30,F12
4441431,52.3847761,-6.5006134000000015," crossabeg village, crossabeg, wexford",Y35 F2D9,Y35
4458182,54.0191723,-6.169300700000001," crossalaney, carlingford, co louth, a91",,
4461158,53.48024399999999,-7.164281," crossanstown, coralstown, mullingar, westmeath",,N91
4457023,52.558048,-8.1732825," crossayle, cappagh white, tipperary",,E34
3618631,53.81605450000001,-7.129564500000001," crossefehin, virginia, co. cavan, virginia, cavan",A82 W0V8,A82
4410192,51.8047854,-8.317908099999999," crosshaven lodge, carrigaline road,  , crosshaven, cork",P43DR77,P43
4464154,53.157256200000006,-6.91378," crosskeys, cleamore rd, kildare, co. kildare",,R51
4436752,51.7213246,-9.4262624," crossoge, dromloughlin, bantry, co. cork",P75 WP83,P75
4248052,52.6757465,-7.60278," crossogues, gortnahoe, thurles, tipperary",,E41
4416139,52.23975770000001,-6.4908534000000015," crosstown, ballycogley, killinick, wexford",Y35KD51,Y35
4372694,53.1558892,-6.8099583," crotanstown house & stud, crotanstown, curragh, co kildare, r56 w215",R56 W215,R56
4453122,53.8904346,-7.623479699999999," crott, moyne, longford",N39N5D9,N39
4454620,53.07024149999999,-8.821358300000002," crow street, gort, galway",H91TH7K,H91
4454058,52.94385920000001,-8.1020925," crowle, cloughjordan, tipperary",E53KX05,E53
4451912,53.89810139999999,-6.670747," crowmartin , ardee, louth",A92N6E5,A92
4467507,53.61596669999999,-8.1986527," cruby hill house, galway road, roscommon, f42 fx53",F42 FX53,F42
4463966,54.2189866,-7.0201587," crumlin, three mile house, monaghan",H18YY64,H18
4458629,53.51503,-6.11297," cuanoir, rogerstown, rush, dublin",K56NT98,K56
4463469,54.0353156,-6.182904600000001," cuchulainn heights, carlingford, louth",A91X343,A91
4467454,52.59173000000001,-7.3097," cuffesgrange, kilkenny, kilkenny",R95T2X8,R95
4460176,54.12323660000001,-7.5426198000000015," cuillaghan, belturbet, cavan",H14 FK13,H14
4452012,53.26410840000001,-9.5982671," cuilleain, carraroe, galway",H91 AHT7,H91
4467639,52.9055759,-7.714224900000001," cullaun, (folio ty45281f), knock, co. tipperary",,E34
4434686,52.9299835,-6.067793," cullen lower, kilbride, wicklow",A67 YK51,A67
4461680,53.52593340000001,-7.338137799999998," cullionbeg, mullingar, westmeath",N91F4A9,N91
4432611,53.6623156,-7.175002699999999," cummerstown, collinstown, westmeath",N91V4FR,N91
4468713,53.9185576,-6.943575699999999," curkish (folio cn17150f), bailieborough, co. cavan",CN17150,CN1
4467645,53.73250210000001,-9.8655527," curra davitt, (folio my59858f), carrowniskey, westport, co. mayo",,F28
4454331,53.54093779999999,-8.049951700000001," curraghalaher, lecarrow, co. roscommon, f42 x229",F42 X229,F42
4449177,52.3366657,-7.420361900000001," curraghballintlea, carrick-beg, waterford",E32X002,E32
4391980,52.56418859999999,-8.7778256," curraghbridge, adare, limerick",V94X27C,V94
4417338,54.63841609999999,-8.3860311," curraghfeaghan, bruckless, donegal",,F94
4457803,52.2551162,-6.8309905," curraghmore, saltmills, co. wexford, y34 r273",Y34 R273,Y34
4422539,52.603432700000006,-7.7672659," curraheen, horse and jockey, tipperary town, tipperary",E41FV10,E41
4446305,52.6761016,-8.531439899999999," curraheen, mountshannon road, lisnagry, limerick",V94 H2T0,V94
4455758,51.5740399,-9.0428769," curraheen, rosscarbery, cork",,
4459133,51.6663408,-8.596594099999999," currahoo ballinspittle, kinsale, cork",,P17
4438248,51.90377300000001,-8.669981300000002," curraleigh, inniscarra, inniscarra, cork",P31T278,P31
4453551,52.1719869,-9.5505078," currans village, farranfore, kerry",V93R9YO,V93
4467831,54.19214670000001,-7.892649100000001," curravagh, glangevlin, cavan",,H12
4446802,53.7442703,-8.7308535," curries, ballyhaunis, co. mayo",,F35
4464808,53.7442703,-8.7308535," curries, ballyhaunis, mayo",F35X458,F35
4443592,53.28877560000001,-6.7425951," curryhills, prosperous, co kildare, w91 kx3e",W91 KX3E,W91
4414913,52.3905036,-8.448600099999998," cush, martinstown, kilmallock, limerick",V35AY82,V35
4419512,52.37529139999999,-6.856174900000001," cushinstown, foulksmills, new ross, wexford",,Y34
4463010,53.27464370000001,-6.373906," cushlawn house, castlecolumb, knocktopher, kilkenny",R95 N280,R95
4462358,52.2593758,-7.2038157000000025," cussana, carrigeen, mooncoin, kilkenny",X91KD27,X91
4320411,51.8662232,-8.488020400000002," d type, coolkellure, matthew hill, lehenaghmore, cork",,
4457172,53.389983,-9.670715," derryrush, rosmuc, co. galway, rosmuck, co. galway",DERRYRU,DER
4444562,52.650159,-7.2529080000000015," damascus, bonnettstown, kilkenny, kilkenny",R95HN79,R95
4453313,52.2385344,-6.7321656," danescastle, carrig on bannow, co wexford, y35yc03",Y35YC03,Y35
4304803,53.3670424,-6.269909999999999," daneswell place  botanic road , glasnevin, dublin 9",,D09
4456933,52.6419288,-9.4853938," danganella house, cooraclare, kilrush, co clare",,V15
4361181,54.6377081,-8.3792122," darney, bruckless, co. donegal",,F94
4468314,53.1067321,-6.0648635," darraghville house, main street, kilcoole, wicklow",A63W089,A63
4465671,53.548297,-7.527514900000001," davidstown, rathconrath, westmeath",N91NY97,N91
4465116,52.0903982,-7.625421900000001," davis street, dungarvan, waterford",,X35
4418760,53.56381460000001,-9.9645348," dawros mor, letterfrack, galway",H71 CVX6,H71
4418355,52.6263509,-8.6286215," de porres, 5 mill brook, ballyclough, co. limerick",V94 VX7R,V94
4445774,53.647092,-6.696660499999999," dean hill hayes, navan, meath",,C15
4463320,54.0621197,-8.5599055," deechomade, ballymote, sligo",,F56
4463251,53.7757667,-9.6169736," deerpark west, murrisk, mayo",F28 C959,F28
4452884,52.73767309999999,-6.533345," deerpark, shillelagh, wicklow",Y14YW70,Y14
4447877,53.83242979999999,-7.1070799," deerpark, virginia, cavan",A82CV44,A82
4414729,53.13261110000001,-6.0923308," delgany close, delgany, wicklow",,A67
4442870,52.8114085,-7.4355519," delver house, ballykealy, durrow, laois",R32WR24,R32
4446042,51.8740038,-8.5063604," dennehys cross, wilton, cork",T12 C663,T12
4466632,53.22949129999999,-6.767761900000001," dereens, caragh, naas, kildare",,R51
4456922,54.0273978,-8.478336599999999," derelict cottage on 16 acres, battlefield, culfadda, ballymote, co. sligo",,F56
4458105,53.0256169,-6.857521900000001," derelict cottage on 7 acres at battlemount, narraghmore, kildare",,R51
4447913,51.9025937,-8.861063399999997," derelict house, carrigadrohid, macroom, co. cork.	 		 , carrigadrohid, cork",P12 CP58,P12
4437975,51.8874576,-8.942398899999997," derelict house, carrigadrohid, macroom, cork",P12CP58,P12
4460711,53.3325289,-7.8222339," derelict residence on c. 0.64 acre site at esker, doon, ballinahown, ferbane, offaly",,
4461910,53.95611070000001,-7.575512599999999," dernaweel, killeshandra, cavan",,H12
4443208,51.7222571,-9.1118088," derraugh, dunmanway, west cork",P47 C970,P47
4431960,51.597796,-9.4478629," derreennaclogh, ballydehob,   west cork",P81C638,P81
4428792,51.8237439,-9.916119199999999," derrenavurrig, sneem, co. kerry, v93 hcr6",V93 HCR6,V93
4451957,54.0522181,-7.803204300000001," derrinkeher aughnasheelin, ballinamore, leitrim",N41FK37,N41
4460396,51.6951916,-9.9636184," derrivore, eyeries, west cork",,
4461095,53.9950108,-6.8979854000000005," derry, shercock, cavan",,H12
4458189,53.2153539,-7.489905099999999," derryad, killeigh, tullamore, offaly, r35x596",R35X596,R35
4444684,53.0666432,-8.8187485," derrycallan north, gort, galway",,H91
4431054,52.92964920000001,-8.8363864," derrycalliff, ballinruan, crusheen, clare",V95YK46,V95
4464802,52.8070154,-8.430917899999999," derrycastle, ballina, tipperary",V9402N8,V94
4376888,53.98318470000001,-7.3873209000000015," derrycramph, cavan, cavan",H12 R282,H12
4446659,54.120659,-6.739737400000001," derrycreevy, castleblayney, monaghan",A75CV40,A75
4437723,53.44444420000001,-10.0409656," derrygimlagh, ballyconneely, co. galway",H71 PW70,H71
4416758,51.68069509999999,-9.408837599999998," derryginagh west, bantry, co cork, p75 rk29",P75 RK29,P75
4460957,53.12106259999999,-8.189618," derryhiveny south, portumna, galway",H53XY77,H53
4444379,54.3402171,-7.0528246," derrykinnighbeg, emyvale, monaghan",H18W297,H18
4443743,51.60939399999999,-9.473624700000002," derrylahard, ballydehob, west cork",P81 T104,P81
4428413,52.645235,-9.3906906," derrylough, renvyle, galway",H91RH2N,H91
4457834,51.810081200000006,-9.7349155," derrylough, tuosist, kenmare, kerry",V93AF57,V93
4428109,53.9071654,-9.4674715," derryloughan east, furbo, galway",H91 N76C,H91
4447242,53.4535914,-9.3345413," derrymoyle, oughterard, galway",H91E0VE,H91
4453021,52.839907,-8.9916246," derrynacarragh, ennis, clare",V95 EF2D,V95
4451069,51.75418999999999,-9.4458886," derrynakilla, coomhola, bantry,   west cork",P75NY74,P75
4444941,54.2070547,-9.9011415," derrynameel, belmullet, mayo",,
4457312,53.1445057,-6.062177999999999," derrynane, johnstown avenue, kilpedder, co.wicklow",,A67
4458772,51.9451747,-9.1788556," derrynasagart, ballyvourney, macroom, cork",P12VH63,P12
4441790,51.82257019999999,-9.8664436," derryquin, sneem, kerry",V93 F6W2,V93
4432890,51.6547381,-8.9645454," derryvreen, rossmore, clonakilty,   west cork",,P85
4459109,53.1331233,-8.4640515," derrywee east, kylebrack, galway",H62 XN27,H62
4370363,53.45505,-6.39537," det bungalow on 0.22acres, kilbride, meath",D15 WE09,D15
4454990,53.2667203,-6.1841760999999975," detached bungalow, foxrock, dublin",,D18
4427782,52.95505790000001,-7.7970891999999985," development land, birr road, roscrea, co tipperary, e53 cf88",E53 CF88,E53
4457668,51.8788253,-8.4430259," development site at college cor, douglas, cork",,
4454249,55.1557736,-7.7194902," devlinmore, carrigart, donegal",,F94
4452257,53.2725118,-6.1211621," dharamshala, killiney road, killiney, co. dublin a96 ch93",A96 CH93,A96
4450381,51.8484868,-8.336618," diamond lodge, diamond road, monkstown, cork",T12NR3K,T12
4432566,52.14184789999999,-10.270519," diseart, grange  grove, tullow road, carlow, r93 h6r3",R93 H6R3,R93
4446696,52.83691409999999,-6.932854300000002," dispensary house, church street, carlow town, carlow",R93VF90,R93
4467412,53.299452,-6.5003470000000005," doctors house, milltown, newcastle, co. dublin",D22YA47,D22
3417902,53.27004590000001,-6.341590699999999," dodderbrook, old court road, ballycullen, dublin 24",,D24
4437183,53.4027505,-9.997707000000002," dolan, roundstone, co. galway",H91 W2R5,H91
4466422,53.36763420000001,-6.0677641," doldrum hill, old carrickbrack road, baily, howth, co dublin d13 hn82",D13 HN82,D13
4455293,53.68068,-6.57279," dollardstown beauparc, navan, meath",C15 C6Y9,C15
4404971,53.3642853,-6.1780404," dollymount court, doyle's lane, clontarf, dublin 3",,D03
4211412,53.7143804,-6.282261900000001," donacarney wood, mornington, meath",,
4467184,54.312766,-6.9166747000000015," donagh, glaslough, co. monaghan",,H18
4458674,53.0222351,-6.6130978," donard village, blessington, wicklow",,A67
4436107,53.0222351,-6.6130978," donard, donard, wicklow",W91C5H9,W91
4467673,52.8642968,-8.1975561," doncarrig, ballycommon, nenagh, co. tipperary",,E45
4458209,53.31298260000001,-6.2281141," donnybrook gardens greenfield park, donnybrook, dublin 4",,D04
4423898,53.31298260000001,-6.2281141," donnybrook gardens, donnybrook, dublin",,D04
4380185,53.3160473,-6.229803299999999," donnybrook gardens, donnybrook, dublin 4",,D04
4416756,52.74442999999999,-7.540329999999999," donoughmore, johnstown, kilkenny",E41K461,E41
4455446,52.93868459999999,-7.289339999999998," dooary, ballyroan, laois",R32 VX64,R32
4465234,54.0645,-9.5357," doohoma, co. mayo",,
4468659,53.16121099999999,-7.187757299999999," doolagh, portarlington, laois",R32 H5F3,R32
4418122,54.181138,-8.062221000000001," doolary glebe, newbridge, dowra, leitrim",N41 XA49,N41
4468892,52.7888798,-9.298825599999999," doolough, (folio ce32714f), connolly, ennis, co. clare",CE32714,CE3
4446277,54.1368978,-9.9220579," doolough, geesala, mayo",F26 WF95,F26
4363963,52.5161041,-9.6756084," doon bay road, ballybunion, kerry",V31CD52,V31
4263646,52.529234,-9.678572," doon point, reen, kenmare, co kerry, v93 f218",V93 F218,V93
4422647,53.3275841,-7.844619100000001," doon, ballinahawn, co. offaly, n37 hy61",N37 HY61,N37
4444201,54.116269,-7.5840184000000015," doon, derrylin road, ballyconnell, cavan",H14 X843,H14
4440497,52.86583620000001,-7.1251761," doonane, crettyard, laois",R93X5X2,R93
4438062,52.7172163,-8.537288900000002," doonass, clonlara, clare",,
4468918,52.6529643,-8.635144799999999," doonea, o'connell avenue, limerick, v94yw7y",V94YW7Y,V94
4442398,51.5090287,-9.2260489," dooneen, castletownsend,   west cork",P81YY52,P81
4424990,54.3513966,-8.6050902," doonfore, ballinfull, sligo",F91K2X2,F91
4445907,54.3652914,-8.5590801," doonowey, carney, sligo",,F91
4454882,53.32421679999999,-9.8361074," dooyeher, carna, connemara, co.galway",,H91
4414158,53.36106840000001,-6.601499599999999," dowdstown, maynooth, kildare",W23A667,W23
4467367,53.7351851,-6.7118707," dowthstown, wilkinstown, navan, meath",,C15
4443988,52.49183829999999,-6.662347500000001," dranagh lodge, dranagh, caim, enniscorthy, co. wexford",,Y21
4455781,52.4241532,-9.9199757," dreenagh, ballyheigue, kerry",V92 X49F,V92
4459546,53.6225835,-6.845718700000001," dressoge, athboy, meath",C15W573,C15
4462460,53.2235474,-6.930071400000001," drinnanstown south, rathangan, kildare",R51K389,R51
4442931,53.2304358,-6.619001299999999," dromagh, naas, kildare",W91 VW70,W91
4453246,52.1052183,-8.691217199999999," dromahane stores, dromahane village, mallow, cork",P51TD72,P51
4460954,52.13897619999999,-8.6539164," dromahane, mallow, cork",,P51
4425477,52.6734407,-8.6727151," dromatha, ennis road, co. limerick",V94 ED0H,V94
4465567,52.407214,-9.525813699999999," dromclough , listowel, kerry",V31Y597,V31
4462770,51.55592439999999,-9.2621303," dromig, skibbereen,   west cork",P81FK79,P81
4461598,53.7772067,-8.0978481," drommod, strokestown, roscommon",,F42
4463678,53.7196842,-7.1532636000000025," dromone, oldcastle, meath",,
4426993,51.68008029999999,-9.4525763," dromoureen, bantry,   west cork",,P75
4438377,51.6128335,-9.5071156," dromreagh, durrus, co cork, p75 r209",P75 R209,P75
4462725,52.28933660000001,-8.122876999999999," dromroe, ballyporeen, tipperary",,E34
4441144,52.60734010000001,-8.355156899999999," dromsally, cappamore, limerick",V94 AKV4,V94
4365817,54.9607766,-7.862066400000002," drumacanoo, churchill, donegal",F92V382,F92
4463009,53.9119913,-7.0178058000000005," drumacarrow, bailieborough, cavan",,H12
4412868,55.2096553,-7.0068981999999975," drumaweer, greencastle, donegal",,F94
4432578,53.724314,-6.944301400000001," drumbaragh, kells, meath",A82A8X7,A82
4444341,55.09537839999999,-7.694320299999998," drumbern, milford, donegal",F92K5W6,F92
4468746,54.18780719999999,-7.6903394999999986," drumbrughas, swanlinbar, cavan",H14 VY56,H14
4466582,53.92891170000001,-7.2972635," drumcannon, crosskeys, cavan",,H12
