Unnamed: 0,amenity_id,lattitude,longitutude,amenity,Distance,Score,Amenity_Group,lattitude_rad,longitutude_rad,Amenity_Group_0,Amenity_Group_1
6450,Act6450,53.091663600000004,-6.0788519,The Spa at Druids Glen Hotel & Golf Resort,,,"Pampering,Health Farm,Spa and Wellness,Specialised Retreat,Spa",0.9266243351812258,-0.1060959803961131,Pampering,Health Farm
6451,Act6451,53.993189,-7.398589,The Spa at Farnham Estate,,,"Pampering,Health Farm,Spa and Wellness,Specialised Retreat,Spa,Food and Drink,Restaurant,Activity Operator",0.9423589217015846,-0.12912973805183475,Pampering,Health Farm
6452,Act6452,51.900422799999994,-8.2922835,The Spa at Fota Island Hotel,,,"Pampering,Health Farm,Spa and Wellness,Specialised Retreat,Spa,Food and Drink,Pubs and Bar,Restaurant",0.9058332610371344,-0.14472764958379922,Pampering,Health Farm
6453,Act6453,53.3266078,-6.226079,The Spa at InterContinental Dublin,,,"Pampering,Health Farm,Spa and Wellness,Specialised Retreat,Spa,Fitness and Leisure,Venue,Food Shops,Shopping",0.9307248850296898,-0.10866557803927604,Pampering,Health Farm
6454,Act6454,52.943357999999996,-6.886694900000001,The Spa at Kilkea Castle,,,"Pampering,Health Farm,Spa and Wellness,Specialised Retreat,Spa,Food and Drink,Restaurant,Activity Operator",0.92403591416208,-0.12019550058530167,Pampering,Health Farm
6455,Act6455,53.19134520000001,-6.674634200000001,The Spa at Killashee,,,"Pampering,Health Farm,Spa and Wellness,Specialised Retreat,Spa,Food and Drink,Restaurant,Activity Operator",0.9283641073048818,-0.11649434315621772,Pampering,Health Farm
6456,Act6456,54.0632659,-8.1812497,The Spa at Kilronan Castle Estate,,,"Pampering,Health Farm,Spa and Wellness,Specialised Retreat,Spa",0.9435819943361754,-0.14278974419279833,Pampering,Health Farm
6457,Act6457,54.0569345,-9.1574141,The Spa at Mount Falcon Estate,,,"Pampering,Health Farm,Spa and Wellness,Specialised Retreat,Spa,Fitness and Leisure,Venue,Food and Drink,Pubs and Bar,Restaurant",0.9434714905599146,-0.15982702701355328,Pampering,Health Farm
6458,Act6458,52.0250062,-9.4891888,The Spa at Muckross Park,,,"Pampering,Health Farm,Spa and Wellness,Specialised Retreat,Spa",0.9080076515604636,-0.16561758790336972,Pampering,Health Farm
6459,Act6459,52.6581061,-8.6301015,The Spa at No.1 Pery Square Hotel & Spa,,,"Pampering,Health Farm,Spa and Wellness,Specialised Retreat,Spa",0.9190573293095103,-0.1506236859563014,Pampering,Health Farm
6460,Act6460,51.815684458919,-9.874812076046199,The Spa at Parknasilla,,,"Pampering,Health Farm,Spa and Wellness,Specialised Retreat,Spa,Fitness and Leisure,Venue",0.904354297982593,-0.17234798374270285,Pampering,Health Farm
6461,Act6461,54.24616700000001,-6.9556492,The Spa at the Hillgrove Hotel,,,"Pampering,Health Farm,Spa and Wellness,Specialised Retreat,Spa,Fitness and Leisure,Venue,Food Shops,Shopping",0.9467742207366949,-0.12139898015370956,Pampering,Health Farm
6462,Act6462,52.6149475,-7.775576400000001,The Spa at the Horse and Jockey Hotel,,,"Restaurant,Pampering,Health Farm,Spa and Wellness,Specialised Retreat,Spa,Food and Drink,Pubs and Bar",0.9183040696389592,-0.13570940942036763,Restaurant,Pampering
6463,Act6463,53.4050598,-6.836774799999999,The Spa at The Johnstown Estate,,,"Pampering,Health Farm,Spa and Wellness,Specialised Retreat,Spa,Fitness and Leisure,Venue,Food and Drink,Pubs and Bar,Restaurant,Activity Operator",0.9320941307344643,-0.1193242304773768,Pampering,Health Farm
6464,Act6464,51.8935944,-8.5085427,The Spa at The Kingsley Hotel,,,"Restaurant,Pampering,Health Farm,Spa and Wellness,Specialised Retreat,Spa,Food and Drink,Pubs and Bar",0.9057140829744913,-0.14850208466152812,Restaurant,Pampering
6465,Act6465,51.8737099,-8.4203163,The Spa at the Maryborough Hotel,,,"Pampering,Health Farm,Spa and Wellness,Specialised Retreat,Spa,Food and Drink,Pubs and Bar,Restaurant",0.9053670329793785,-0.1469622434943466,Pampering,Health Farm
6466,Act6466,53.33885060000001,-6.255839099999999,The Spa at the Shelbourne Hotel,,,"Pampering,Health Farm,Spa and Wellness,Specialised Retreat,Spa,Fitness and Leisure,Venue,Food Shops,Shopping",0.9309385621993531,-0.10918498976999878,Pampering,Health Farm
6467,Act6467,51.7050153,-8.5168716,The Spaniard,,,"Covid Safety Charter,Food and Drink,Restaurant,Pubs and Bar",0.9024227567790436,-0.14864745138959748,Covid Safety Charter,Food and Drink
6468,Act6468,53.26974820000001,-9.0540754,The Spanish Arch,,,Museums and Attraction,0.929732497798323,-0.1580234264538226,Museums and Attraction,
6469,Act6469,52.155848,-6.995363,The Spinnaker Bar,,,"Food and Drink,Restaurant,Pubs and Bar",0.9102912717696995,-0.1220921167221881,Food and Drink,Restaurant
6470,Act6470,51.750367,-9.5485,The Spinning Wheel,,,"Shopping,Shopping Centres and Department Store,Craft,Food Shops",0.9032142932654204,-0.16665276362667858,Shopping,Shopping Centres and Department Store
6471,Act6471,53.350921,-6.260294,The Spire,,,Public Sculpture,0.9311492304213856,-0.1092627424428459,Public Sculpture,
6472,Act6472,54.00898420000001,-6.3900583,The Spirit Store,,,"Covid Safety Charter,Food and Drink,Venue,Comedy,Music,Pubs and Bar",0.9426345999475958,-0.11152755672939156,Covid Safety Charter,Food and Drink
6473,Act6473,53.2289623016877,-6.10932124853514,The Spokesman,,,"Transport,Cycling,Shopping,Activity Operator,Coach,Road,Bike Rental,Food Shops",0.9290206495843896,-0.10662777084898899,Transport,Cycling
6474,Act6474,53.34069054773501,-6.25956451904904,The Sporting Emporium Casino,,,"Venue,Casinos",0.9309706753453935,-0.10925001059842107,Venue,Casinos
6475,Act6475,53.286592799999994,-6.3717012,The Square,,,"Shopping,Shopping Centres and Department Store,Food Shops",0.9300264915295041,-0.11120716489327373,Shopping,Shopping Centres and Department Store
6476,Act6476,53.343813,-6.263538,The Stag's Head,,,"Covid Safety Charter,Food and Drink,Restaurant,Pubs and Bar",0.9310251724181539,-0.10931936092378058,Covid Safety Charter,Food and Drink
6477,Act6477,53.311618,-6.5991458,The Steam Museum and Lodge Park Walled Garden,,,"Photography,Learning,Museums and Attraction,Shopping,Gardens,Garden,Church Abbey,Monastery,Churches,Abbeys and Monastery",0.9304632636654744,-0.1151768220291552,Photography,Learning
6478,Act6478,53.253071999999996,-6.214296,The Step Inn,,,"Food and Drink,Restaurant,Pubs and Bar",0.9294414432016017,-0.10845992589351354,Food and Drink,Restaurant
6479,Act6479,52.599928799999994,-6.924199300000001,The Store at Borris House,,,"Shopping,Shopping Centres and Department Store,Craft,Food Shops",0.9180419438745898,-0.12085007584928661,Shopping,Shopping Centres and Department Store
6480,Act6480,53.318405779837704,-6.371967791198701,The Story Bus,,,"Activity Operator,Tour",0.9305817327725427,-0.11121181778744789,Activity Operator,Tour
6481,Act6481,54.2706395,-8.608234300000001,The Strand Bar &  Restaurants,,,"Food and Drink,Restaurant,Pubs and Bar",0.9472013464378892,-0.15024203131810934,Food and Drink,Restaurant
6482,Act6482,52.155239,-6.994312,The Strand Inn - Seafood Restaurant,,,"Food and Drink,Restaurant",0.9102806427145549,-0.12207377331174962,Food and Drink,Restaurant
6483,Act6483,52.68131999999999,-9.64675,The Strand Seafood Bistro,,,"Food and Drink,Restaurant,Seafood,Vegetarian",0.919462488296739,-0.168367549616763,Food and Drink,Restaurant
6484,Act6484,52.2210516,-6.933082499999999,The Strand Tavern,,,"Covid Safety Charter,Food and Drink,Restaurant,Pubs and Bar,Seafood",0.9114292892738529,-0.12100511693739975,Covid Safety Charter,Food and Drink
6485,Act6485,54.2696978765338,-8.59664748969127,The Strandhill People’s Market,,,"Shopping,Shopping Centres and Department Store,Food Shops",0.9471849120080899,-0.15003980332841796,Shopping,Shopping Centres and Department Store
6486,Act6486,52.879752,-6.3308686,The Strawberry Tree,,,"Food and Drink,Restaurant,Seafood,Vegetarian",0.9229257800380566,-0.11049450158112388,Food and Drink,Restaurant
6487,Act6487,51.679088,-9.450291,The Stuffed Olive,,,"Covid Safety Charter,Shopping,Shopping Centres and Department Store,Food Shops",0.9019702400278913,-0.16493869322158744,Covid Safety Charter,Shopping
6488,Act6488,53.569652024289596,-8.26174457458819,The Suck Valley Way,,,"Walking,Forest Park,Park and Forest Walk,Ruins,Historic Houses and Castle",0.9349668069714988,-0.14419464478534216,Walking,Forest Park
6489,Act6489,53.335498,-6.256638,The Sugar Club,,,"Venue,Music,Food and Drink,Pubs and Bar",0.9308800482908506,-0.10919893320539298,Venue,Music
6490,Act6490,52.388765,-6.364822,The Surf Shack Curracloe,,,"Surfing,Activity Operator,Cafe,Food and Drink",0.9143564403035671,-0.11108710020337052,Surfing,Activity Operator
6491,Act6491,53.3423,-6.231319999999999,Surfdock Watersports,,,"Kayaking,Activity Operator,Kitesurfing,Windsurfing,River,Discovery Point,Boat,Tour,Food Shops,Shopping",0.9309987655865712,-0.10875705074537305,Kayaking,Activity Operator
6492,Act6492,53.331355,-6.251695,The Sussex,,,"Food and Drink,Restaurant",0.9308077392999405,-0.1091126615804669,Food and Drink,Restaurant
6493,Act6493,54.00460699999999,-6.39708,The Táin Way,,,"Walking,Natural Landscape",0.9425582033955772,-0.11165010851347885,Walking,Natural Landscape
6494,Act6494,52.861799100000006,-8.1981778,The Talbot Bar,,,"Food and Drink,Restaurant,Pubs and Bar",0.9226124428227753,-0.14308519527390517,Food and Drink,Restaurant
6495,Act6495,52.277358299999996,-9.8236145,The Tankard Bar and Seafood Restaurant,,,"Food and Drink,Restaurant,Seafood",0.9124120265797855,-0.1714544174716565,Food and Drink,Restaurant
6496,Act6496,52.0885625,-7.616714,The Tannery Restaurant,,,"Food and Drink,Restaurant",0.9091169182558488,-0.13293673748274737,Food and Drink,Restaurant
6497,Act6497,53.7607732260631,-6.271249418432599,The Tasty Tart,,,"Food and Drink,Restaurant,Learning,Cooking,Cookery,Local Produce,Activity Operator",0.9383025012128149,-0.10945395056542842,Food and Drink,Restaurant
6498,Act6498,53.7782,-9.630957,The Tavern Bar & Restaurant,,,"Covid Safety Charter,Food and Drink,Restaurant,Pubs and Bar",0.9386066557960145,-0.16809190976799554,Covid Safety Charter,Food and Drink
6499,Act6499,53.345475,-6.264189,The Temple Bar,,,"Covid Safety Charter,Food and Drink,Restaurant,Pubs and Bar",0.9310541797903221,-0.10933072301721107,Covid Safety Charter,Food and Drink
6500,Act6500,54.5477062676262,-7.832087544180241,The Termon Complex,,,"Activity Operator,Fitness and Leisure,Venue,Public Park,Nature and Wildlife,Cafe,Food and Drink",0.9520370737808244,-0.13669571495038205,Activity Operator,Fitness and Leisure
6501,Act6501,52.3403402,-6.4635596,The Terrace Restaurant,,,"Food and Drink,Restaurant",0.9135112681039473,-0.11281039641888768,Food and Drink,Restaurant
6502,Act6502,53.07995089999999,-7.8982902,The Thatch Crinkill,,,"Food and Drink,Restaurant",0.9264199100019272,-0.13785116926800142,Food and Drink,Restaurant
6503,Act6503,52.891469799999996,-8.2448235,"The Thatched Cottage Restaurant, Bar and Banquet Room",,,"Food and Drink,Restaurant",0.9231302942291466,-0.14389931632080272,Food and Drink,Restaurant
6504,Act6504,52.6519931,-7.2529587,The Tholsel,,,Historic Houses and Castle,0.918950637332336,-0.12658800982616764,Historic Houses and Castle,
6505,Act6505,52.478893400000004,-8.5491367,The Thomas Fitzgerald Centre,,,"Tracing Your Ancestors,Museums and Attraction,Tour",0.9159294776331216,-0.1492105836180827,Tracing Your Ancestors,Museums and Attraction
6506,Act6506,52.7906337976793,-6.455559984092701,The Tinahely Loop,,,"Climbing,Activity Operator,Walking,Natural Landscape",0.9213703739841018,-0.11267077678241039,Climbing,Activity Operator
6507,Act6507,53.699583,-6.372489,The TLT Concert Hall & Theatre,,,"Venue,Comedy,Traditionally Irish,Music,Food and Drink,Pubs and Bar",0.9372345302979741,-0.11122091459712093,Venue,Comedy
6508,Act6508,51.905069,-8.476962,The Tower Bar,,,"Food and Drink,Restaurant,Pubs and Bar",0.9059143525248405,-0.14795089746644358,Food and Drink,Restaurant
6509,Act6509,53.799700300000005,-9.5507067,The Towers Bar and Restaurant,,,"Covid Safety Charter,Food and Drink,Restaurant,Pubs and Bar,Seafood,Vegetarian",0.9389819068211811,-0.1666912778072823,Covid Safety Charter,Food and Drink
6510,Act6510,52.842499200000006,-8.983032199999998,The Town Hall Bistro,,,"Food and Drink,Restaurant",0.9222755960224697,-0.15678348870266973,Food and Drink,Restaurant
6511,Act6511,53.289010499999996,-9.0235831,The Trappers Inn & Jackson's Restaurant,,,"Covid Safety Charter,Food and Drink,Restaurant,Pubs and Bar",0.9300686883548297,-0.15749123542231672,Covid Safety Charter,Food and Drink
6512,Act6512,55.089343746980894,-7.6990752508447695,The Traveller's Inn,,,"Covid Safety Charter,Food and Drink,Restaurant,Pubs and Bar,Vegetarian",0.9614904311477666,-0.13437421248604955,Covid Safety Charter,Food and Drink
6513,Act6513,52.141565,-10.271003,The Trinity Tree Dingle,,,Public Sculpture,0.9100419863926371,-0.17926281983221515,Public Sculpture,
6514,Act6514,52.52667370000001,-7.138335400000001,The Truffle Fairy,,,"Shopping,Shopping Centres and Department Store,Food Shops",0.9167634011857124,-0.12458745584166644,Shopping,Shopping Centres and Department Store
6515,Act6515,53.345127097216704,-6.26483978120723,The Úna Guy Studio,,,"Craft,Shopping,Art Gallery,Food Shops",0.9310481077412767,-0.10934208129198733,Craft,Shopping
6516,Act6516,52.260499460335396,-7.10541999662814,The Urban Fox,,,"Food and Drink,Restaurant,Activity Operator,Food Trails and Tour,Tour",0.9121177843195724,-0.12401297367820543,Food and Drink,Restaurant
6517,Act6517,53.344811,-6.262143,The Vathouse Bar of Temple Bar,,,"Food and Drink,Restaurant,Pubs and Bar",0.9310425908040888,-0.10929501358071526,Food and Drink,Restaurant
6518,Act6518,52.1627,-7.152824000000001,The Vee Bistro,,,"Food and Drink,Restaurant,Seafood,Vegetarian",0.9104108617300462,-0.12484032961567089,Food and Drink,Restaurant
6519,Act6519,54.266897,-8.595974900000002,The Venue Bar & Restaurant,,,"Food and Drink,Restaurant",0.9471360274906333,-0.15002806442379035,Food and Drink,Restaurant
6520,Act6520,53.507389,-6.461288,THE VENUE Theatre,,,"Craft,Shopping,Activity Operator,Venue,Music",0.9338801121953962,-0.11277074951959937,Craft,Shopping
6521,Act6521,53.336667776358794,-6.265787370749121,The Village,,,,0.9309004647398236,-0.10935861984945079,,
6522,Act6522,52.508417,-6.517368,The Village At Wheelock’s,,,"Visitor Farm,Cafe,Food and Drink,Local Produce,Restaurant",0.9164447616601634,-0.1137495301641178,Visitor Farm,Cafe
6523,Act6523,51.565969505499105,-8.9988228280574,The Warren Beach,,,"Swimming,Swimming Pools and Water Park,Venue,Walking,Beach,Natural Landscape",0.8999959498539516,-0.15705908715322917,Swimming,Swimming Pools and Water Park
6524,Act6524,51.528295,-9.1748961,The Warren Gallery,,,"Craft,Shopping,Art Gallery",0.8993384056889315,-0.16013214547338692,Craft,Shopping
6525,Act6525,54.50885699999999,-8.19993,The Water Wheels,,,Museums and Attraction,0.9513590261487586,-0.14311577693305863,Museums and Attraction,
6526,Act6526,52.258345,-7.101714,The Waterfront Restaurant,,,"Food and Drink,Restaurant,Seafood,Vegetarian",0.9120801818931161,-0.12394829183497659,Food and Drink,Restaurant
6527,Act6527,52.5266807,-7.1396635999999996,The Watergarden Garden Centre,,,"Gardening,Nature and Wildlife,Gardens,Garden,Cafe,Food and Drink,Food Shops,Shopping",0.9167635233587599,-0.12461063730479141,Gardening,Nature and Wildlife
6528,Act6528,53.333331716237105,-6.24327377794452,The Waterloo Bar,,,"Food and Drink,Restaurant,Pubs and Bar",0.9308422395066556,-0.1089656835285572,Food and Drink,Restaurant
6529,Act6529,52.638769999999994,-7.235917,The Watershed,,,"Swimming,Swimming Pools and Water Park,Venue,Swimming Pool,Fitness and Leisure,Cafe,Food and Drink,Activity Operator",0.9187198507000154,-0.12629057605103053,Swimming,Swimming Pools and Water Park
6530,Act6530,52.6953042,-6.648649099999999,The Weavers Cottages,,,"Museums and Attraction,Gardens,Garden,Historic Houses and Castle",0.9197065586299966,-0.1160408176047577,Museums and Attraction,Gardens
6531,Act6531,52.879752,-6.3308686,The Wells Spa at Wicklow’s BrookLodge & Macreddin Village,,,"Pampering,Health Farm,Spa and Wellness,Specialised Retreat,Spa,Fitness and Leisure,Venue",0.9229257800380566,-0.11049450158112388,Pampering,Health Farm
6532,Act6532,52.6683491,-9.535467599999999,The West Clare Railway and Heritage Centre,,,Museums and Attraction,0.9192361033847922,-0.16642530533724162,Museums and Attraction,
6533,Act6533,53.3423515670844,-6.255154323554049,The West Coast Explorer - Rabbie's Small Group Tours,,,"Activity Operator,Tour",0.9309996656019797,-0.10917303816637686,Activity Operator,Tour
6534,Act6534,54.47962453053471,-8.27454055447874,The West End Cliff Walk,,,Walking,0.9508488233081007,-0.14441797676545123,Walking,
6535,Act6535,53.506991000000006,-8.881,The West Wing Restaurant,,,"Food and Drink,Restaurant",0.9338731657849734,-0.1550026908696164,Food and Drink,Restaurant
6536,Act6536,53.341462,-6.261632,The Westbury Bars & Restaurants,,,"Food and Drink,Restaurant,Seafood,Vegetarian",0.9309841397274395,-0.10928609494823757,Food and Drink,Restaurant
6537,Act6537,53.4522610783965,-6.153194328836089,The Westbury Club,,,"Venue,Casinos",0.9329179484536338,-0.10739350055323242,Venue,Casinos
6538,Act6538,53.976792896092604,-10.0750834024468,The Western Light Art Gallery,,,"Craft,Shopping,Art Gallery",0.9420727557039015,-0.1758433777857296,Craft,Shopping
6539,Act6539,53.6475566101386,-9.63915735447483,The Western Way (Mayo),,,"Walking,Natural Landscape",0.9363264984969666,-0.16823503295341197,Walking,Natural Landscape
6540,Act6540,53.525,-7.31712,The Westmeath Way,,,"Walking,Natural Landscape",0.9341874821299648,-0.12770783576352748,Walking,Natural Landscape
6541,Act6541,53.802284,-9.519155,The Westport Bike Shop,,,"Cycling,Activity Operator,Bike Rental",0.9390270008930649,-0.1661405967576808,Cycling,Activity Operator
6542,Act6542,52.3570279,-6.4200302,The Wexford Slobs and Wildfowl Reserve,,,"Photography,Learning,Bird Watching,Nature and Wildlife,Forest Park,Park and Forest Walk,Walking,Natural Landscape,National Park,National and Forest Park",0.9138025234135324,-0.11205066506747006,Photography,Learning
6543,Act6543,51.701037121003296,-8.51845418502455,The Wharf Tavern & Grill,,,"Food and Drink,Restaurant,Pubs and Bar",0.9023533244573174,-0.14867507270896865,Food and Drink,Restaurant
6544,Act6544,51.9507923976332,-7.7210862645263205,The White Horses,,,"Food and Drink,Restaurant",0.9067123763587386,-0.13475837714649416,Food and Drink,Restaurant
6545,Act6545,51.706530900000004,-8.5233554,The White House Bar & Bistro,,,"Food and Drink,Restaurant,Pubs and Bar",0.9024492089891869,-0.1487606150476383,Food and Drink,Restaurant
6546,Act6546,53.440112,-6.337808,The White House Dublin,,,"Food and Drink,Restaurant,Pubs and Bar",0.9327059070345319,-0.11061561695923677,Food and Drink,Restaurant
6547,Act6547,51.8785506,-9.5836591,The White Room,,,"Shopping,Shopping Centres and Department Store,Craft,Food Shops",0.9054515191324797,-0.1672664056837165,Shopping,Shopping Centres and Department Store
6548,Act6548,53.0087387,-6.300658900000001,The Wicklow Heather Restaurant,,,"Food and Drink,Restaurant,Seafood,Vegetarian",0.9251770226443388,-0.10996724285008418,Food and Drink,Restaurant
6549,Act6549,53.34413063447929,-6.2595285896468305,The Wicklow Mountains Bus Tour - Gray Line Tours,,,"Activity Operator,Tour",0.9310307161856354,-0.10924938351205424,Activity Operator,Tour
6550,Act6550,53.277469999999994,-6.348872,The Wicklow Tour - Hilltop Treks,,,"Activity Operator,Tour",0.9298672686325032,-0.11080872018767743,Activity Operator,Tour
6551,Act6551,52.980867824853604,-6.04339228333342,The Wicklow Way,,,"Cycling,Walking,Natural Landscape",0.9246905841076218,-0.1054770933337862,Cycling,Walking
6552,Act6552,52.564794299999996,-8.7872176,The Wild Geese Restaurant,,,"Covid Safety Charter,Food and Drink,Restaurant,Seafood",0.917428731168548,-0.1533658792091941,Covid Safety Charter,Food and Drink
6553,Act6553,53.79702590535889,-9.51102822983341,The Wild West Play Village,,,"Adventure Park,Activity Operator,Cafe,Food and Drink",0.9389352298291961,-0.165998757860721,Adventure Park,Activity Operator
6554,Act6554,53.1157908785849,-9.14815193292691,The Wildflower Restaurant,,,"Food and Drink,Restaurant,Pubs and Bar,Seafood,Vegetarian",0.9270454356320782,-0.15966537170225803,Food and Drink,Restaurant
6555,Act6555,51.541731599830506,-9.12490026459512,The Wildlife Film School,,,"Learning,Activity Operator",0.8995729185962468,-0.1592595535332866,Learning,Activity Operator
6556,Act6556,53.284176,-6.250868,The Willows,,,"Covid Safety Charter,Food and Drink,Restaurant,Pubs and Bar",0.9299843104121421,-0.1090982277075529,Covid Safety Charter,Food and Drink
6557,Act6557,52.791181200000004,-6.729487599999999,The Wolseley Spa at the Mount Wolseley Hotel,,,"Pampering,Health Farm,Spa and Wellness,Specialised Retreat,Spa,Food and Drink,Restaurant",0.9213799279569312,-0.11745171559213113,Pampering,Health Farm
6558,Act6558,51.549496399999995,-9.2694204,The Woodsman's Realm,,,"Shopping,Shopping Centres and Department Store,Craft,Food Shops",0.8997084399249637,-0.16178190573152978,Shopping,Shopping Centres and Department Store
6559,Act6559,52.677251,-6.290375099999999,The Woodturning Studio,,,"Craft,Shopping,Shopping Centres and Department Store,Food Shops",0.9193914708494755,-0.10978775668046754,Craft,Shopping
6561,Act6561,55.179877514300095,-7.97699344047544,The Workhouse Famine & Heritage Centre,,,"Museums and Attraction,Cafe,Food and Drink",0.963070543471721,-0.13922479994628673,Museums and Attraction,Cafe
6562,Act6562,53.345416,-6.266483200000001,The Workman's Club,,,"Venue,Comedy,Music,Food and Drink,Pubs and Bar",0.9310531500460634,-0.10937076436091034,Venue,Comedy
6563,Act6563,52.632957999999995,-7.898547,The Wytchway Inn & Restaurant,,,"Covid Safety Charter,Food and Drink,Restaurant",0.9186184121638895,-0.13785565127352056,Covid Safety Charter,Food and Drink
6564,Act6564,53.361683,-6.215115,The Yacht Public House,,,"Food and Drink,Restaurant,Pubs and Bar",0.9313370627554853,-0.10847422014008737,Food and Drink,Restaurant
6565,Act6565,52.3412759,-6.4636969,The Yard Restaurant,,,"Food and Drink,Restaurant",0.9135275991497582,-0.11281279275595067,Food and Drink,Restaurant
6566,Act6566,54.2738563268056,-8.47722771848191,The Yeats Encounter,,,"Activity Operator,Literary Ireland",0.9472574906571133,-0.14795553512883627,Activity Operator,Literary Ireland
6567,Act6567,54.948177,-7.738144800000001,The Yellow Pepper Restaurant,,,"Covid Safety Charter,Food and Drink,Restaurant",0.9590266066186203,-0.13505610475607813,Covid Safety Charter,Food and Drink
6568,Act6568,52.259856,-7.107075,Theatre Royal,,,"Movies,Cinema,Venue,Comedy,Food and Drink,Pubs and Bar,Tour",0.9121065538181138,-0.124041858936176,Movies,Cinema
6569,Act6569,52.259796044452,-7.10640551001961,Theatre Royal Tours,,,"Activity Operator,Tour",0.9121055073963964,-0.12403017413170908,Activity Operator,Tour
6570,Act6570,53.3478927,-6.2576408,Theatre Upstairs,,,,0.9310963766156476,-0.10921643536713198,,
6571,Act6571,54.272794299999994,-8.473905,Thomas Connolly Bar,,,"Covid Safety Charter,Food and Drink,Restaurant,Pubs and Bar",0.947238954792611,-0.1478975427512101,Covid Safety Charter,Food and Drink
6572,Act6572,53.501544272834394,-6.38857034337775,Thomas Diem Pottery,,,"Learning,Craft,Shopping,Activity Operator",0.9337781024624756,-0.11150158698720646,Learning,Craft
6573,Act6573,52.339890999999994,-6.463431,Thomas Moore Tavern,,,"Food and Drink,Restaurant,Pubs and Bar",0.9135034280849473,-0.11280815192546961,Food and Drink,Restaurant
6574,Act6574,51.898206,-8.472956,Thomond Bar,,,"Food and Drink,Restaurant,Pubs and Bar",0.9057945705782763,-0.14788097957660867,Food and Drink,Restaurant
6575,Act6575,52.6742164,-8.642519,Thomond Park,,,"Museums and Attraction,Stadium,Sports Venue,Venue,Sports Venues,Food and Drink,Pubs and Bar,Cafe,Tour,Food Shops,Shopping",0.9193385070879945,-0.1508404122161678,Museums and Attraction,Stadium
6577,Act6577,53.1031532,-8.7749901,Thoor Ballylee,,,"Museums and Attraction,Castle,Historic Houses and Castle,Literary Ireland,Tour,Food Shops,Shopping",0.9268248665309629,-0.15315246907490648,Museums and Attraction,Castle
6578,Act6578,53.339442000000005,-6.261305999999999,Thornton's Restaurant,,,"Food and Drink,Restaurant,Vegetarian",0.9309488840765493,-0.10928040517487607,Food and Drink,Restaurant
6579,Act6579,52.6042956473123,-8.03270246079103,Thoughts of Ireland Tours,,,"Activity Operator,Tour",0.9181181597381214,-0.1401971057738542,Activity Operator,Tour
6580,Act6580,51.871029,-8.445678,Thru The Links Golf Travel,,,"Golf,Activity Operator,Tour",0.9053202424474618,-0.14740488866324963,Golf,Activity Operator
6581,Act6581,53.345578,-6.26123,ThunderRoad Cafe,,,"Food and Drink,Restaurant",0.9310559774794517,-0.10927907872464457,Food and Drink,Restaurant
6582,Act6582,52.684167,-7.823385000000001,Thurles Farmers Market,,,"Food and Drink,Restaurant,Shopping,Shopping Centres and Department Store,Food Shops",0.9195121778205434,-0.1365438269011366,Food and Drink,Restaurant
6583,Act6583,52.662599,-7.802071799999999,Thurles Golf Club,,,"Golf,Golf Course",0.9191357452074733,-0.1361718413870005,Golf,Golf Course
6584,Act6584,52.688926479867895,-7.83662017854306,Thurles Racecourse,,,"Restaurant,Horse Riding,Equestrian,Race Course,Venue,Sports Venues,Food and Drink,Pubs and Bar",0.9195952464149205,-0.13677482434380228,Restaurant,Horse Riding
6585,Act6585,53.1239344,-9.6708852,Joe Watty's Bar and Seafood Restaurant,,,"Covid Safety Charter,Food and Drink,Restaurant,Pubs and Bar",0.9271875668934784,-0.16878878832239033,Covid Safety Charter,Food and Drink
6586,Act6586,53.255774,-6.249289,Ticknock Mountain Bike Trail - Bike Rental and Guided Tours,,,"Cycling,Activity Operator,Cafe,Food and Drink,Bike Rental,Food Shops,Shopping",0.9294886019979907,-0.10907066895866392,Cycling,Activity Operator
6587,Act6587,52.7927404,-6.2329752,Tick-Tock Activity Farm,,,"Agriculture,Nature and Wildlife,Visitor Farm,Cafe,Food and Drink",0.9214071411306282,-0.10878593943515207,Agriculture,Nature and Wildlife
6588,Act6588,51.8732193503372,-9.58910641357386,Tidal Zone Walking Tours,,,"Walking,Activity Operator,Tour",0.9053584712726181,-0.16736147924096895,Walking,Activity Operator
6589,Act6589,53.979808,-9.116294,Tiernan Brothers Angling Centre,,,"Fishing,Angling,Activity Operator,Food Shops,Shopping",0.9421253791943752,-0.15910934587980394,Fishing,Angling
6590,Act6590,52.84475,-8.982198,Tierney Cycles & Fishing,,,"Cycling,Bike Rental",0.9223148798932734,-0.15676892916604965,Cycling,Bike Rental
6591,Act6591,53.292489,-6.136679,Tierneys Gift Shop,,,"Shopping,Shopping Centres and Department Store,Craft,Food Shops",0.9301293996328605,-0.1071052536879931,Shopping,Shopping Centres and Department Store
6592,Act6592,54.1735659,-8.3572692,Tiffany Budd Goldsmith,,,"Learning,Craft,Shopping,Activity Operator",0.9455070925011252,-0.1458618640155125,Learning,Craft
6593,Act6593,53.27229499999999,-9.053442,Tig Cóilí,,,"Food and Drink,Restaurant,Pubs and Bar",0.9297769478437125,-0.15801237153834047,Food and Drink,Restaurant
6594,Act6594,52.1661183080758,-10.4065603675392,Tigh Uí Mhurchú,,,"Food and Drink,Restaurant,Pubs and Bar,Seafood",0.9104705224608164,-0.18162874222111028,Food and Drink,Restaurant
