,School,FullAddress,Latitude,Longitude
193,"HOLY FAMILY SNR, Station Road, Ennis","Station Rd, Clonroad Beg, Ennis, Co. Clare, Ireland",52.8420655,-8.9817448
194,"GLENGURT N S, Tournafulla, Ballagh","Glengurt, Knocknadiha, Tournafulla, Co. Limerick, Ireland",52.36298799999999,-9.163824000000002
195,"S N SCEICHIN A RINCE, Skeheenarinky, Burncourt","Burncourt, Co. Tipperary, Ireland",52.3113101,-8.0792299
196,"BALLINTUBBER N S, Ballintubber, Claremorris","Ballintubber NS Lufferton, Skehanagh Lower, Ballintober, Co. Mayo, F12 KW18, Ireland",53.758423,-9.3054749
197,"BALLYCURRANE N S, Clashmore, via Youghal","Ballycurrane, Clashmore, Co. Waterford, Ireland",52.0087143,-7.7721539
198,"St Josephs National School, Borrin-in-Ossory, Portlaoise","4 Church Street, Townparks, Borris-in-Ossory, Co. Laois, R32 TD51, Ireland",52.93938,-7.630776999999999
199,"SCOIL MHUIRE GAN SMAL, Ballygar, Co. Roscommon","Ballygar, Tullyroe, Ballygar, Co. Galway, Ireland",53.52256269999999,-8.3257391
200,"BROWNEKNOWE N S, Brownknowe, Ramelton","Brownknowe, Ramelton, Co. Donegal, Ireland",55.0606118,-7.6213522
201,"KILMOGANNY MIXED N S, Cottresllstown, Kilmoganny","Cottrellstown, Kilmoganny, Co. Kilkenny, Ireland",52.4613287,-7.3289369
202,"S N CNOC AN MHARCAIGH, Melview, Longford","Knockawalky, Melview, Co. Longford, Ireland",53.75998,-7.791879999999999
203,"GOLDENBRIDGE CONVENT, Saint Vincent Street West, Goldenbridge","Goldenbridge Walk, Inchicore, Dublin 8, D08 AY94, Ireland",53.3366415,-6.3190564
204,"BALLINDERREEN MXD N S, Ballinderreen, Kilcolgan","Ballinderreen, Co. Galway, Ireland",53.1849544,-8.909806399999999
205,"S N AN IORBALL RIABAIGH, Urblereagh, Malin Head","Urbalreagh National School, Urbalreagh, Malin Head, Co. Donegal, Ireland",55.3360596,-7.2878238
206,"ST FINTANS N S, New Line Road, Mountrath","New Line Cl, Mountrath, Co. Laois, Ireland",52.9986259,-7.478820299999999
207,"ST JOSEPH'S GIRLS NATIONAL SCHOOL, Convent Road, Clonakilty","Convent Rd, Scartagh, Clonakilty, Co. Cork, Ireland",51.6260391,-8.8808829
208,"ST PETERS N S SNR, Excise Street, Athlone","Excise St, Athlone, Co. Westmeath, Ireland",53.42181060000001,-7.9420892
209,"VILLIERSTOWN N S, Villierstown, Cappoquin","Ballingowan West, Villierstown, Co. Waterford, Ireland",52.08824449999999,-7.850768
210,"MONAGHAN MODEL SCHOOL, North Road, Monaghan","N Rd, Kilnacloy, Monaghan, Ireland",54.2511178,-6.9721702
211,"CHURCHTOWN N S, Churchtown, Athy","Churchtown, Athy, Co. Kildare, Ireland",53.0093311,-7.0516426
212,"KILGOBNET N S, Beaufort, Killarney","Kilgobnet, Beaufort, Kilgobnet, Killarney, Co. Kerry, Ireland",52.0655656,-9.729510699999999
213,"S N AILBHE, Killinure, Brittas",.,.,.
214,"BALLYSTEEN N S, Ballysteen, Askeaton","Beagh, Ballysteen, Co. Limerick, Ireland",52.6468164,-8.951775999999999
215,"S N OSMANN, Model School Road, Birr","Model School Rd, Townparks, Co. Offaly, Ireland",53.0994539,-7.9144953
216,"SCOIL NAOMH CARTHACH, Ballyfinane, Firies","Firies, Killahane, Killarney, Co. Kerry, Ireland",52.1708717,-9.596077
217,"TANG N S, Clogher, Tang","Corbrack, Tang, Co. Westmeath, Ireland",53.53517919999999,-7.792764900000001
218,"ST LAURENCES NATIONAL SCHOOL, Sallins, Co. Kildare","Kerdiffstown Road, Sallins, Co. Kildare, W91 AD80, Ireland",53.2483774,-6.6614967
219,"S N PHADRAIG, Edmonstown, Killucan","Glebe, Killucan, Co. Westmeath, Ireland",53.5136852,-7.142785699999999
220,"S N MHUIRE, Bawn Road, Swanlibar","Swanlinbar, Hawkswood, Swanlinbar, Co. Cavan, Ireland",54.1937636,-7.7047113
221,"Scoil an Ghleanna Pobal Scoil Náisi, Aghort The Glen, Baile an Sceilg",.,.,.
222,"ST SENANS NATIONAL SCH, Templeshannon, Enniscorthy","Templeshannon, Enniscorthy, Co. Wexford, Ireland",52.50453599999999,-6.5566341
223,"SCOIL NAOMH MICHEAL, West End, Sneem","Inchinaleega East, Sneem, Co. Kerry, V93 X243, Ireland",51.8385167,-9.9043117
224,"HOLY TRINITY NATIONAL SCHOOL, Newport Road, Westport","Newport Road, Cahernamart, Westport, Co. Mayo, Ireland",53.8017782,-9.521356299999999
225,"BOHERMORE N S, Srahane, Ballysimon","Bohermore, Anglode, Ballysimon, Co. Limerick, Ireland",52.61115789999999,-8.5250538
226,"GORTANUMERA N S, Ballyshrule, Ballinasloe","Ballyshrule, Creggeen, Ballinasloe, Co. Galway, Ireland",53.1125288,-8.287875699999999
227,"MASTERSONS N S, Church Lane, Manorhamilton","Church Ln, Manorhamilton, Co. Leitrim, Ireland",54.3051287,-8.1728495
228,"S N RATH DUBH, Rathduff, Grenagh","Rathduff, Co. Cork, Ireland",52.0167102,-8.5831059
229,"ARDPATRICK N S, Ardpatrick, Kilmallock","Sunville Upper, Ardpatrick, Co. Limerick, Ireland",52.34342760000001,-8.5188954
230,"SCOIL NAOMH SEOSAMH, Gortnaclohy, Skibberreen","Gortnaclohy Dr, Co. Cork, Ireland",51.5489214,-9.2457269
231,"SN TULLACH UI CHADHAIN, Tulach Uí Chadhain, Maigh Cuilinn","Killarainy, Moycullen, Co. Galway, Ireland",53.3387481,-9.1814776
232,"S N CRUABANAI, Crubany, Co. Cavan","Crubany, Co. Cavan, Ireland",53.9637748,-7.322989600000001
233,"ST CLARES PRIMARY SCHOOL, Ard Mhuire, Cavan","Cock Hill, Aghnaskerry, Cavan, Ireland",53.9924444,-7.3565801
234,"IOMAIR N S, Killimor, Ballinasloe","Killimor, Lisduneen, Ballinasloe, Co. Galway, Ireland",53.159153,-8.2017784
235,"LAURAGH NATIONAL SCHOOL, Lauragh Lower, Co. Kerry","Lauragh National School, Lauragh Lower, Co. Kerry, Ireland",51.7640706,-9.7774158
236,"BRUREE NATIONAL SCHOOL, Bruree, Co. Limerick","Kilmallock Rd, Fortyacres, Bruree, Co. Limerick, Ireland",52.4228841,-8.6491696
237,"THE HUNT N S, Castle Street, Mohill","Castle St, Mohill, Co. Leitrim, Ireland",53.9226451,-7.8650864
238,"S N MUIRE GAN SMAL, Coars, Mastergeehy","Coars, Cahirciveen, Co. Kerry, Ireland",51.9404602,-10.1117716
239,"LISSIVIGEEN MXD N S, Lissivigeen, Killarney","Lissyviggeen, Killarney, Co. Kerry, Ireland",52.0511318,-9.4588459
240,"KILCORNEY MIXED N S, Kilcorney, Rathcoole","Rathcoole National School, Mallow, Co. Cork, Ireland",52.0941821,-8.9734088
241,"ST NICHOLAS CHURCH OF IRELAND SCHOO, Blackabbey, Adare","N21, Gortaganniff, Adare, Co. Limerick, Ireland",52.567839,-8.784765
242,"MILLTOWN N S, Monea, Milltown","Money, Milltown, Co. Cavan, Ireland",54.0648764,-7.475286700000001
243,"CASTLEALACK N S, Castlelack, Bandon","Castlealack, Littlesilver, Bandon, Co. Cork, Ireland",51.78031739999999,-8.739436099999999
244,"ROCKFIELD N S, Rockfield National School, Knocknashangan","Rockfield National School, Cloghore, Ballyshannon, Co. Donegal, Ireland",54.4831575,-8.1192776
245,"NEWTOWNWHITE Educate Together NS, Ballysakeery, Ballina","Ballysakeery, Ballina, Co. Mayo, Ireland",54.1869044,-9.1795375
246,"S N AN BHAIN MHOIR, Cloghaun, Claregalway","Cloghaun, Clogher, Co. Galway, Ireland",53.3762503,-8.944668
247,"CARNANE MXD N S, Carnane, Fedamore","Carnane, Arywee, Kilmallock, Co. Limerick, Ireland",52.5712485,-8.5811768
248,"OUR LADY OF MERCY N S, Summerhill, Bantry","Our Lady of Mercy National School, Summerhill, Bantry, Co. Cork, Ireland",51.6789948,-9.4437041
249,"SHIELBEGGAN CONVENT, Shielbaggan, New Ross","Shelbaggan, Co. Wexford, Ireland",52.2621221,-6.8810477
250,"SCOIL MHUIRE, Magherarney, Smithborough","Magherarney, Magherarny, Smithborough, Co. Monaghan, Ireland",54.2166118,-7.1119168
251,"BOHER N S, Boher, Ballina","Boher, Killaloe, Co. Tipperary, Ireland",52.8020412,-8.3675674
252,"GEASHILL 1 N S, Geashill, Co. Offaly","Geashill, Co. Offaly, Ireland",53.234317,-7.322592299999999
253,"CASTLEDRUM N S, Castledrum, Castlemain","1 Tralee Rd, Ross, Castlemaine, Co. Kerry, V93 E510, Ireland",52.1742552,-9.7718559
254,"BALLINLOUGH N S, Ballinlough, Kells","R163, Smithstown, Co. Meath, Ireland",53.7323416,-7.028203
255,"S N LIOS TEILIC, Listellick, Tralee","4, Gurrane, Co. Kerry, V92 RC5C, Ireland",52.2981973,-9.694445499999999
256,"OUR LADYS ABBEY, Blackabbey, Adare","Scoil Na gCailini, Blackabbey, Adare, Co. Limerick, Ireland",52.5655422,-8.787864899999999
257,"GLENFLESK N S, Glenflesk, Killarney","Curraglass, Killeen, Glenflesk, Co. Kerry, V93 PX30, Ireland",51.99481790000001,-9.3131602
258,"RAHEEN NATIONAL SCHOOL, Raheen, Headford","Raheen, Headford, Raheen, Killarney, Co. Kerry, Ireland",52.0875478,-9.3662793
259,"CROOM NATIONAL SCHOOL, High Street, Croom","High St, Tooreen, Croom, Co. Limerick, Ireland",52.5209825,-8.7132966
260,"SCOIL NAIS MHUIRE, Drumphea, Bagenalstown","Drumfea, Hollybrook, Co. Carlow, Ireland",52.661413,-6.837131599999999
261,"NEWTOWNGORE N S 1, Mullyaster, Newtowngore","Mullyaster, Newtown Gore, Co. Leitrim, Ireland",54.0366588,-7.681145900000001
262,"ROCKMOUNT MIXED N S, Rockmount, Miltown Malbay","Rockmount, Slievenalice, Miltown Malbay, Co. Clare, V95 NY93, Ireland",52.8687078,-9.347160299999999
263,"MONOGAY NATIONAL SCHOOL, Monagea, Newcastle West","Newcastlewest, Glebe, Newcastle West, Co. Limerick, Ireland",52.41763419999999,-9.088093800000001
264,"ST LAURENCES N S, Crookstown, Ballytore","Crookstown, Ballytore, Crookstown Upper, Athy, Co. Kildare, Ireland",53.0208269,-6.8047559
265,"RINEEN N S, Rineen, Miltown Malbay","Rinneen, Miltown Malbay, Co. Clare, Ireland",52.89074489999999,-9.389024899999999
266,"ST JOSEPHS PRIMARY SCHOOL, Murgasty Road, Tipperary Town","Murgasty Rd, Carrownreddy, Tipperary, Ireland",52.4793428,-8.162509
267,"BALSCADDEN N S, Balscadden, Ring Commons","Ring Commons, Co. Dublin, Ireland",53.6155292,-6.231704499999999
268,"BALLINADEE N S, Ballinadee, Bandon","Ballinadee Church of Ireland, Ballinadee, Bandon, Co. Cork, Ireland",51.71378619999999,-8.6271343
269,"BURROW N S, Howth Road, Sutton","Howth Rd, Sutton, Dublin 13, Ireland",53.3913143,-6.100233999999999
270,"ST FRANCIS NS, Mullanalamphry, Barnesmore","Mullanalamphry, Co. Donegal, Ireland",54.6874178,-8.0218055
271,"KILLEENDUFF N S, Killeenduff, Easkey","Killeenduff National School, Killeenduff, Easky, Co. Sligo, Ireland",54.2747394,-8.9236917
272,"ST JAMES N S, Cappagh, Askeaton","Cappagh Castle, Ballingarrane, Askeaton, Co. Limerick, Ireland",52.5540599,-8.9287608
273,"KNOCKNAGOSHEL NATIONAL SCHOOL, Knocknagoshel, Tralee","Moyderwell, Cloon Beg, Tralee, Co. Kerry, Ireland",52.2681291,-9.6997039
274,"GLENMAQUIN NO 2 N S, Knockbrack, Letterkenny","Knockbrack, Letterkenny, Co. Donegal, Ireland",54.9124843,-7.6905796
275,"ST JOSEPHS BOYS N S, Terenure Road East, Dublin 6","Terenure Rd E, Terenure, Dublin 6, Ireland",53.3096938,-6.2820242
276,"POWERSCOURT N S, Cookstown Road, Enniskerry","Cookstown, Enniskerry, Co. Wicklow, A98 K7X6, Ireland",53.1885764,-6.1673643
277,"BALLYMACELLIGOTT 1 N S, Flemby, Ballymacelligott","Ballymacelligott, Forge Cross, Co. Kerry, Ireland",52.2463945,-9.5980417
278,"TULLASLEASE MIXED N S, Tullylease, Charleville","Tullylease, Co. Cork, Ireland",52.31449689999999,-8.9394165
279,"S N LEITIRGEIS, Lettergesh West, Renvyle","Lettergesh West, Co. Galway, Ireland",53.5859221,-9.911751299999999
280,"The Black Valley National School, Dunloe Upper, Beaufort","Black Valley, Beaufort, Killarney, Co. Kerry, Ireland",51.985706,-9.646616
281,"S N BHAILE AN CHROSAIGH, Ballyduff, Tralee","Lacka East, Ballyduff, Co. Kerry, Ireland",52.45455159999999,-9.662905199999999
282,"CLOGHOOLA MIXED N S, Cloughoulamore, Millstreet","Drominahilla, Millstreet, Co. Cork, Ireland",52.06013180000001,-9.0647121
283,"AGHATUBRID N S, Direen, Caherciveen","Kilcoman, Cahirciveen, Co. Kerry, Ireland",51.8911378,-10.2281816
284,"MARTINSTOWN N S, Martinstown, Kilmallock","Martinstown House, Martinstown, Kilmallock, Co. Limerick, Ireland",52.3974388,-8.478998100000002
285,"GRANAGH NATIONAL SCHOOL, Granagh, Kilmallock","Granagh House, Granagh, Kilmallock, Co. Limerick, Ireland",52.4593125,-8.763609299999999
286,"STANHOPE ST CONVENT, Manor Street, Stoneybatter","Manor St, Stoneybatter, Dublin 7, D07 DY60, Ireland",53.3526416,-6.282914
287,"CURRANES N S, Scoil Ide, Curranes","Currans, Cahereen East, Castleisland, Co. Kerry, Ireland",52.2300415,-9.4659594
288,"UPPER NEWTOWN N S, Newtown Upper, Faugheen","Newtown Manor, Carrickbeg, Carrick-On-Suir, Co. Tipperary, Ireland",52.3437928,-7.417961999999999
289,"COOLICK NATIONAL SCHOOL, Coolick, Kilcummin","Kilcummin House, Coollick, Killarney, Co. Kerry, Ireland",52.1249321,-9.5055646
290,"MACROOM CONVENT N S, New Road, Macroom","Chapel Hill, Sleveen East, Macroom, Co. Cork, Ireland",51.903175,-8.956614
291,"LOUGHGUITANE N S, Dromickbane, Muckross","Dromickbane, Killarney, Co. Kerry, V93 RF96, Ireland",52.0253654,-9.455939599999999
292,"Scoil Bhríde, Scartlea, Muckross","Muckross, Scartlea, Killarney, Co. Kerry, Ireland",52.0392638,-9.4739618
293,"CREESLOUGH N S, Creeslough, Letterkenny","Letterkenny, Co. Donegal, Ireland",54.9558392,-7.7342787
294,"S N NAOMH TREASA, Killure, Ahascragh","Killure, Ahascragh West, Ahascragh, Co. Galway, Ireland",53.398941,-8.3344002
295,"LACKEN MXD N S, Lacken, Blessington","Lake Dr, Lackan, Co. Wicklow, W91 Y5V0, Ireland",53.1389345,-6.4903712
296,"S N MHUIRE NA TROCAIRE, Convent Road, Cahir","Townparks, Cahir, Co. Tipperary, Ireland",52.3745296,-7.925247000000001
297,"MOIN AN BHEALAIGH N S, Valleymount, Blessington","Valleymount, Glenbride, Valleymount, Blessington, Co. Wicklow, Ireland",53.1063769,-6.52454
298,"CORLISS N S, Corliss, Killeshandra","Portaliff Glebe, Killashandra, Co. Cavan, Ireland",54.0138727,-7.5282313
299,"TASHINNY N S, Tashinny, Ballymahon","Taghshinny, Colehill, Co. Longford, Ireland",53.5918533,-7.6971425
300,"CROCHAN NAOFA N S, Caherdaniel, Killarney","Caherdaniel, Killarney, Co. Kerry, Ireland",51.7742233,-10.1108589
301,"S N ACHADH EOCHAILLE, Ahiohill, Enniskeane","Aghyohil Beg, Ahiohill, Co. Cork, Ireland",51.70567,-8.88384
302,"DRUMACRUTTIN N S, Drumacrutten, Dunraymond","Drumacrutten, Drumacruttan, Drumacruttin, Co. Monaghan, Ireland",54.1958353,-6.940623100000001
303,"SCOIL NAOMH MEARNOG, Strand Road, Portmarnock","Strand Rd, Burrow, Portmarnock, Co. Dublin, Ireland",53.4219778,-6.135202899999999
304,"SCOIL NUACHABHAIL, Gortatlea, Tralee","Cloonalour, Tralee, Co. Kerry, Ireland",52.27299679999999,-9.6994739
305,"CHARLEVILLE N S, Church View, Tullamore","Church Rd, Charleville, Tullamore, Co. Offaly, Ireland",53.2733025,-7.481496399999999
306,"SCOIL MHUIRE B&C, Cordal, Castleisland",.,.,.
307,"SCOIL MHUIRE, Boyher, Rockcorry","Corkeeran, Rockcorry, Co. Monaghan, Ireland",54.1178982,-7.0148382
308,"ALL SAINTS N S, Carysfort Avenue, Blackrock","Carysfort Ave, Stillorgan Park, Blackrock, Co. Dublin, Ireland",53.2892889,-6.1809426
309,"KILGARIFFE N S, Old Timoleague Road, Clonakilty","Kilgarriffe National School. Old Timoleague Road, Desert,, Desert, Clonakilty, Co. Cork, Ireland",51.6260801,-8.874350999999999
310,"SCOIL EASA DHUIBHE, Asdee, Co. Kerry","Asdee, Astee East, Listowel, Co. Kerry, Ireland",52.5520897,-9.5396175
311,"FERMOY ADAIR N S, Greenhill, Fermoy","Green Hill, Rath-Healy, Fermoy, Co. Cork, P61 V603, Ireland",52.1427175,-8.274057899999999
312,"BALLYDREHID N S, Ballydrehid, Cahir","Ballydrehid, Cahir, Co. Tipperary, Ireland",52.4015639,-7.963147500000001
313,"COSBY N S, Main Street, Stradbally","Stradbally, Co. Laois, R32 VP9F, Ireland",53.01344049999999,-7.1454198
314,"ST BRENDANS NATIONAL SCHOOL, Wolfe Tone Square, Bantry","Harbour View, Town Lots, Bantry, Co. Cork, P75 KF96, Ireland",51.6814766,-9.454777499999999
315,"S N AN ARD MHOIR, Aird Mhoir, Cill Chiarain","Kilkieran, Co. Galway, Ireland",53.3227089,-9.7369713
316,"KILBARRON N S, Belleek Road, Ballyshannon","Kilbarron, NS, Co. Donegal, Ireland",54.5341212,-8.2298638
317,"CHAPELIZOD N S, Martin's Row, Chapelizod","Martin's Row, Chapelizod, Dublin, D20 PH32, Ireland",53.350269,-6.3450544
318,"BALLYMANA N S, Ballymana, Craughwell","Cahergal, Craughwell, Co. Galway, Ireland",53.1987809,-8.7108922
319,"KILBRIDE N S, Manor Kilbride, Blessington","Manor, Kilbride, Blessington, Co. Wicklow, Ireland",53.1982029,-6.467363799999999
320,"SOUTH ABBEY NS, Golf Links Road, Youghal","Golf Links Rd, Youghal-Lands, Youghal, Co. Cork, P36 HN47, Ireland",51.9478747,-7.8505461
321,"BALLINCARRIGA MXD N S, Ballincarriga, Dunmanway","Ballynacarriga, Dunmanway, Co. Cork, Ireland",51.7046192,-9.0365861
322,"CLONTIBRET N S, Aghnameal, Clontibret","R184, Aghnameal, Co. Monaghan, Ireland",54.1945676,-6.8502914
323,"SCOIL AN FHIRTEARAIGH, Baile an Fheirtéaraigh, Co. Chiarraí","Gortmore, Ballyferriter Village, Co. Kerry, Ireland",52.16615,-10.40599
324,"BOSTON N S, Boston, Tubber","Tubber Rd, Drumnadeevna, Gort, Co. Galway, Ireland",53.0311572,-8.9314536
325,"COBH N S, Bellevue, Cobh","Bellvue, Cobh, Co. Cork, P24 FE08, Ireland",51.8520051,-8.2871191
326,"Scoil Chorp Chríost, Knockanure, Moyvane","Gortdromagownagh, Knockanure, Co. Kerry, Ireland",52.46585,-9.370809999999999
327,"BALLYOUGHTER N S, Ballyoughter, Gorey","Balloughter, Co. Wexford, Ireland",52.6150252,-6.3733236
328,"DRUMBARRAGH N S, Drumbaragh, Kells","Drumbaragh, Kells, Co. Meath, Ireland",53.7261886,-6.9407333
329,"PRESENTATION CONVENT NATIONAL SCHOOL, Kilkenny Street, Castlecomer","Scoil Mhuire Gan Smal, Kilkenny St, Glebe, Castlecomer, Co. Kilkenny, Ireland",52.8028483,-7.2099428
330,"CASTLEPOLLARD PAROC.N S, Pakenhamhall Road, Castlepollard","Pakenhamhall Rd, Co. Westmeath, Ireland",53.67951,-7.304309999999999
331,"S N NA COILLE GLAISE, Kilglass, Ahascragh","Kilglass, Co. Galway, Ireland",53.4150181,-8.349777099999999
332,"TUBBER N S, Tubber, Co. Clare","H91 HY6K, Monreagh, Tubber, Co. Clare, H91 HY6K, Ireland",52.9905351,-8.8942661
333,"RATHKEALE N S 2, Church Street, Rathkeale","Rathkeale, Englishtenements, Rathkeale, Co. Limerick, Ireland",52.5187833,-8.9448259
334,"S N MHUIRE DE LOURDES, The Village, Lixnaw","Scoil Mhuire De Lourdes, Ballynageragh, Lixnaw, Co. Kerry, Ireland",52.4000795,-9.6168595
335,"THREEN N S, Trien, Castlerea","Trien, Castlerea, Co. Roscommon, Ireland",53.73239479999999,-8.552437399999999
336,"GARRYDOOLIS N S, Garrydoolis, Pallasgreen","National School, Garrydoolis, Limerick, Ireland",52.508177,-8.3359322
337,"KILBEG N S, Kilbeg, Thomastown","Thomastown, Carlanstown, Co. Meath, A82 T657, Ireland",53.7910127,-6.8032185
338,"S N NAOMH BRID, Duagh, Listowel","Duagh, Listowel, Co. Kerry, V31 CD90, Ireland",52.4133363,-9.3879723
339,"S N NAOMH PEADAR, Bolton Street, Drogheda","Bolton St, Drogheda, Co. Louth, Ireland",53.7172225,-6.3549033
340,"ST MARYS N S, Dunleckney, Muine Bheag","L3044, Dunleckny, Dunleckney, Co. Carlow, Ireland",52.7098138,-6.9484302
341,"S N NAOMH PADRAIG, Scrabbagh, Kilmore",.,.,.
342,"SEIR KIERANS N S, Clareen, Birr","Churchland, Clareen, Co. Offaly, R42 KA97, Ireland",53.0696668,-7.785869099999999
343,"KILLESHANDRA National School ( C of I), Main Street, Killeshandra","Main St, Portaliff Glebe, Killeshandra, Co. Cavan, Ireland",54.01336389999999,-7.527651799999998
344,"CLOHANBEG N S, Cree, Kilrush","Clohanbeg, Cree, Cloghaun More (East), Kilrush, Co. Clare, Ireland",52.7619701,-9.3901275
345,"NEWMARKET B N S, West End, Newmarket","Newmarket, Co. Cork, Ireland",52.21448729999999,-9.0037442
346,"CLOONBONNIF N S, Cloonbonniffe, Castlerea","Cloonbonniff, Cloonbonniffe, Co. Roscommon, F45 FX92, Ireland",53.78127180000001,-8.5822179
347,"SN CILL MHIC ABHAIDH, Kilmacabea, Leap","Advie, Grantown-on-Spey PH26 3LP, UK",57.39470399999999,-3.4499949
348,"SN AN GHLEANNA, Glin South, Dingle","Glin South, Co. Kerry, Ireland",52.1752025,-10.2871726
349,"BURNFORT N S, Burnfort, Mallow","Burnfort, Mallow, Co. Cork, Ireland",52.06728080000001,-8.5978455
350,"SCOIL MHUIRE, An Tuairín, Béal an Daingin","Scoil Mhuire, Toureen, Bealadangan, Co. Galway, Ireland",53.30496549999999,-9.5947141
351,"DRUIMNE N S, Dromina, Charleville","Dromina, Co. Cork, Ireland",52.3140077,-8.8021272
352,"CARRICKERRY N S, Carrickerry, Athea","Carrigkerry National School, Knockaunnagun, Athea, Co. Limerick, Ireland",52.4924934,-9.1488334
353,"S N MUIRE GAN SMAL, Camus, Co. na Gaillimhe","Galway, Ireland",53.270668,-9.0567905
354,"BALLYGUILTENANE N S, Ballyguiltenane Upper, Glin","Ballygiltenan Upper, Ballyguiltenane, Co. Limerick, Ireland",52.53517,-9.27439
355,"KILMAGNER N S, Kilmagner, Fermoy","Kilmagner National School, Kilmagner, Fermoy, Co. Cork, Ireland",52.1245303,-8.1705176
356,"FAYTHE CONVENT, 99 The Faythe, Wexford","99 The Faythe, Maudlintown, Wexford, Y35 YT38, Ireland",52.3310718,-6.454110699999999
357,"SCOIL ATHA NA MBLATH, Kilcummin, Killarney","Killarney, Co. Kerry, Ireland",52.05993530000001,-9.5044265
358,"PORTROE N S, Nenagh, Co. Tipperary","Lisheentyrone, Portroe, Co. Tipperary, Ireland",52.88204229999999,-8.353964699999999
359,"BRITTAS BAY MXD N S, Ballynacarrig, Britta's Bay","Ballynacarrig, Ballinacarrig, Co. Wicklow, Ireland",52.9015603,-6.050578
360,"S N MHUIRE, Turlach Beag, Rosmuc","Turloughbeg, Co. Galway, Ireland",53.3397736,-9.629966999999999
