,School,FullAddress,Latitude,Longitude
581,"Abbey Community College, Abbey Rd, Ferrybank","Abbey Rd, Ferrybank, Abbeylands, Co. Waterford, Ireland",52.26423699999999,-7.101846
582,"Magh Ene College, Church Road, Bundoran","Bundoran, Drumacrin, Bundoran, Co. Donegal, Ireland",54.4755152,-8.277896199999999
583,"Moville Community College, Carrownaff, Moville","Carrownaff, Moville, Co. Donegal, Ireland",55.1872073,-7.0519345
584,"Gaelcholáiste Reachrann, Bóthar Mhainistir na Gráinsí, Domhnach Míde","Grange Abbey Rd, Grange Abbey, Dublin 13, D13 RW28, Ireland",53.3993137,-6.1561837
585,"MARIA IMMACULATA COMMUNITY COLLEGE, Dunmanway, Co Cork","Maria Immaculata Community College, Bantry Rd, Underhill, Dunmanway, Co. Cork, Ireland",51.7146221,-9.115335499999999
586,"Ratoath College, Jamestown, Ratoath","Jamestown, Ratoath, Co. Meath, Ireland",53.499422,-6.4575933
587,"MOHILL COMMUNITY COLLEGE, MOHILL, CO LEITRIM","Mohill, Shannagh, Mohill, Co. Leitrim, Ireland",53.9228706,-7.871506300000001
588,"Coláiste Pobail Bheanntraí, SESKIN, BANTRY","Carrignagat, Bantry, Co. Cork, Ireland",51.6739835,-9.4463403
589,"Coláiste Oiriall, Cnoc an Chonnaidh, Br. Ard Mhacha","Knockaconny, Monaghan, Ireland",54.26257950000001,-6.9504065
590,"PRESENTATION COMMUNITY COLLEGE, TERENURE, DUBLIN 6W","Terenure Park, Terenure, Dublin, D6W CP28, Ireland",53.3108882,-6.286360699999999
591,"COLÁISTE ÍDE AGUS IOSAEF, ABBEYFEALE, CO LIMERICK","Convent St, Abbeyfeale West, Abbeyfeale, Co. Limerick, Ireland",52.3863935,-9.296148299999999
592,"Coláiste Mhuirlinne/Merlin College, c/o Galway-Roscommon ETB, Doughiska Road","Doughiska Rd, Galway, Ireland",53.28245039999999,-8.984837299999999
593,"ADAMSTOWN COMMUNITY COLLEGE, Station Rd, Adamstown","Station Rd, Adamstown, Lucan, Co. Dublin, Ireland",53.3367995,-6.4620533
594,"Coláiste Pobail Setanta, Colaiste Pobail Setanta, Phibblestown","Phibblestown Wood, Clonsilla, Dublin 15, Ireland",53.39775729999999,-6.4348173
595,"Coláiste Chill Mhantáin, Burkeen, Wicklow Town","Burkeen, Co. Wicklow, Ireland",52.9856,-6.0665151
596,"GAELCHOLÁISTE LUIMNIGH, MEAL SIOR ANRAÍ, LUIMNEACH","Sir Harry's Mall, Limerick, Ireland",52.6665912,-8.620134199999999
597,"Coláiste an Eachréidh, An Coiléar Bán, Baile Átha an Rí","Tuam Rd, Gorteenacra, Athenry, Co. Galway, Ireland",53.3011203,-8.7467822
598,"Colaiste na hInse, Bettystown, Co Meath","Bettystown, Ninch, Bettystown, Co. Meath, Ireland",53.6928674,-6.2455013
599,"Donabate Community College, Portrane Road,, Donabate","Ballisk Common, Donabate, Co. Dublin, Ireland",53.4899919,-6.145870899999999
600,"Banagher College, Banagher, Co. Offaly","Kylebeg, Banagher, Co. Offaly, Ireland",53.1868093,-7.9863692
601,"Gaelcholáiste na Mara, Pairc Na bPiarsach, Bothar an Ghleanntain","Pearse Park, Yardland, Arklow, Co. Wicklow, Ireland",52.8013701,-6.166967199999999
602,"Gaelcholáiste Chineál Eoghain, Muileann Thulaigh Gharbháin, Bun Cranncha","Mill Ln, Tullyarvan, Buncrana, Co. Donegal, Ireland",55.1440137,-7.452755799999999
603,"Creagh College, Carnew Road, Gorey","Creagh, Gorey, Co. Wexford, Ireland",52.6755231,-6.3143657
604,"Ardgillan Community College, Castlelands, Balbriggan","Castleland, Balbriggan, Co. Dublin, K32 KK33, Ireland",53.6006598,-6.1805202
605,"Luttrellstown Community College, Luttrellstown Community College, Porterstown Road","Porterstown Road, Clonsilla, Annfield, Dublin 15, Co. Dublin, Ireland",53.3753316,-6.4088352
606,"Coláiste Pobail Acla, Achill Sound, Westport","Polranny, Achill, Co. Mayo, Ireland",53.932702,-9.913690599999999
607,"Kishoge Community College, Thomas Omer Way, Lucan","Thomas Omer Way, Kishoge, Lucan, Co. Dublin, Ireland",53.3362276,-6.4245941
608,"Colaiste na Mí, Navan, Co. Meath, Johnstown Educational Campus, Johnstown","Johnstown Educational Campus, Johnstown, Navan, Co. Meath, CO15 T028, Ireland",53.6432835,-6.6491566
609,"Maynooth Community College, Maynooth Education Campus, Moyglare Road","Maynooth Education Campus, Moyglare Road, Maynooth, Co. Kildare, Ireland",53.3843289,-6.5954684
610,"Naas Community College, Craddockstown Road, Naas","Craddockstown Rd, Cradockstown North, Naas, Co. Kildare, Ireland",53.207033,-6.651251999999999
611,"Coláiste Chú Chulainn, Lower Marshes, Dundalk","Marshes Lower, Dundalk, Co. Louth, Ireland",54.0005944,-6.3956471
612,"DE LACY COLLEGE, Education Campus, Killegland","Ashbourne Education Campus, Killegland, Ashbourne, Co. Meath, A84 VF79, Ireland",53.5114491,-6.4155032
613,"Lusk Community College, Raheny Lane, Rathmore Road","Raheny Cl, Rathmore Rd, Raheny, Lusk, Co. Dublin, Ireland",53.5297103,-6.156544299999999
614,"Coláiste Bhaile Chláir, Claregalway, Co. Galway","Lakeview, Claregalway, Co. Galway, Ireland",53.3351311,-8.9365793
615,"Gaelcholáiste Charraig Ui Leighin, Gaelcholáiste Charraig Uí Leighin, Tigh Pháirc an Uisce","Carrigaline Middle, Carrigaline, Co. Cork, Ireland",51.8163846,-8.3863567
616,"Kingswood Community College, Ballymount Road, Kingswood Heights","Kingswood Ave, Kingswood Heights, Dublin 24, Ireland",53.3066255,-6.372162299999999
617,"Coláiste Dún an Rí, Kingscourt, Co Cavan","Lower Main St Lower Main St, Lisasturrin, Kingscourt, Co. Cavan, A82 C3Y9, Ireland",53.9097387,-6.8058147
618,"Carrigtwohill Post Primary, Unit A2, Fota Business Park","Killacloyne, Carrigtohill, Co. Cork, Ireland",51.9100964,-8.2937738
619,"St Joseph's Community College, St. Joseph's Community College, Charlestown","Lowpark Ave, Lowpark, Charlestown, Co. Mayo, Ireland",53.960325,-8.801421999999999
620,"Clonturk College, Swords Road, Whitehall","Plunket College, 9, Ireland, Swords Rd, Whitehall, Dublin, Co. Dublin, Ireland",53.37945449999999,-6.2482653
621,"Thomond Community College, Moylish Park, Moylish","Dooneen Rd, Woodview Park, Limerick, Ireland",52.6784932,-8.6489581
622,"Griffeen Community College, c/o Kishogue Community College, Thomas Omar Way","Care of, Kishoge Community College, Ninth Lock Rd, Kishoge, Lucan, Co. Dublin, Ireland",53.3360403,-6.4267664
623,"Dunamase College (Colaiste Dhun Masc), Railway Street, Portlaoise","Railway St, Moneyballytyrrell, Portlaoise, Co. Laois, Ireland",53.03487519999999,-7.298974100000001
624,"Swords Community College, Jugback Lane, Swords","Jugback Ln, Castlefarm, Swords, Co. Dublin, Ireland",53.4655394,-6.2258002
625,"Mungret Community College, Old Stables Mungret College, Dromdarrig","Dromdarrig, Mungret Woods, Co. Limerick, Ireland",52.6311513,-8.681267499999999
626,"Coláiste Naomh Eoin, Inis Meáin, Oileáin Árann","Carrownlisheen, Co. Galway, Ireland",53.0871596,-9.5890719
627,"Newpark Comprehensive School, Newtown Park Avenue, Blackrock","Newtownpark Ave, Newtown Castlebyrn, Blackrock, Co. Dublin, Ireland",53.28988760000001,-6.173119
628,"Mount Temple Comprehensive School, Malahide Road, Dublin 3","128 Malahide Road, Malahide Road, Clontarf, Dublin 3, D03 DX79, Ireland",53.3689601,-6.2225975
629,"St Aidans Comprehensive School, Cootehill, Co Cavan","Station Rd, Lisnasaran, Cootehill, Co. Cavan, Ireland",54.066793,-7.062664
630,"Tarbert Comprehensive School, Tarbert, Listowel","Tarbert, Kilpadogue, Tarbert, Co. Kerry, V31 WD66, Ireland",52.5739636,-9.3837619
631,"Shannon Comprehensive School, Shannon, Co Clare","Tullyglass, Tullyvarraga, Shannon, Co. Clare, Ireland",52.7049505,-8.879698399999999
632,"Ashton School, Blackrock Road, Cork","27 Boreenmanna Rd, Belfield Abbey, Ballintemple, Cork, Ireland",51.8925892,-8.4518135
633,"Boherbue Comprehensive School, Boherbue, Mallow","Boherbue, Derrynatubbrid, Mallow, Co. Cork, Ireland",52.1595794,-9.0622809
634,"St Columba's Comprehensive School, Glenties, Co Donegal","Glenties, Gortnamucklagh, Glenties, Co. Donegal, Ireland",54.7994626,-8.2861285
635,"The Royal and Prior School, RAPHOE, Lifford","Raphoe Demesne, Co. Donegal, Ireland",54.87607440000001,-7.5898148
636,"Scoil Chuimsitheach Chiaráin, An Cheathrú Rua, Co na Gaillimhe","Barraderry, Carraroe, Co. Galway, Ireland",53.2622391,-9.597817899999999
637,"St. Clare's Comprehensive School, Manorhamilton, Co. Leitrim","Manorhamilton, Co. Leitrim, F91 FY82, Ireland",54.30192090000001,-8.1769719
638,"Crescent College Comprehensive, Dooradoyle Rd, Dooradoyle","Dooradoyle Rd, Dooradoyle, Co. Limerick, Ireland",52.63662859999999,-8.640789
639,"East Glendalough School, Station Road, Wicklow Town","Station Rd, Glebe, Wicklow, A67 PC52, Ireland",52.98731919999999,-6.054447499999999
640,"TRINITY COMPREHENSIVE SCHOOL, BALLYMUN ROAD, DUBLIN 9","Ballymun Rd, Santry, Dublin 9, Ireland",53.3935792,-6.2634717
641,"Holy Family Community School, Kilteel Road, Rathcoole","Kilteel Rd, Rathcoole, Co. Dublin, Ireland",53.27763909999999,-6.4794318
642,"Phobailscoil Iosolde, Palmerstown, Dublin 20","Kennelsfort Rd Upper, Johnstown, Dublin, Ireland",53.3488913,-6.3768632
643,"Ballinteer Community School, Broadford Road, Ballinteer","Broadford Rd, Ballinteer, Dublin, Ireland",53.280917,-6.260267499999999
644,"Cabinteely Community School, Johnstown Road, Cabinteely","Johnstown Rd, Kilbogget, Cabinteely, Co. Dublin, D18 VH73, Ireland",53.26188699999999,-6.146344000000001
645,"Scoil Phobail Chuil Mhin, Cluain Saileach, Baile Atha Cliath 15","Coolmine Cl, Clonsilla, Blanchardstown, Dublin 15, D15 PRX8, Ireland",53.3886899,-6.39567
646,"Blakestown Community School, Sheepmoor Avenue, Blanchardstown","Sheepmoor Ave, Blakestown, Dublin, D15 F978, Ireland",53.3960209,-6.4027919
647,"The Donahies Community School, Streamville Road, Dublin 13","Streamville Rd, Grange, Dublin 13, Ireland",53.3929374,-6.1732944
648,"Portmarnock Community School, Carrickhill Road, Portmarnock","Carrickhill Rd Upper, Carrickhill, Portmarnock, Co. Dublin, Ireland",53.431772,-6.137490000000001
649,"Malahide Community School, Broomfield, Malahide","Broomfield, Malahide, Co. Dublin, Ireland",53.43826499999999,-6.1526534
650,"Holy Child Community School, Pearse St, Sallynoggin","Pearse Street Sallynoggin, Thomastown, Dublin, A96 E0C9, Ireland",53.2758792,-6.1372059
651,"St Marks Community School, Cookstown Rd, Tallaght","Cookstown Rd, Tallaght, Dublin 24, Ireland",53.2921814,-6.3884213
652,"Tallaght Community School, Balrothery, Tallaght","Balrothery, Dublin 24, D24 X759, Ireland",53.2938464,-6.3378926
653,"Old Bawn Community School, Old Bawn, Tallaght","Oldbawn, Tallaght, Dublin 24, Ireland",53.2832867,-6.3711983
654,"Killinarden Community School, Killinarden, Tallaght","Killinarden, Tallaght, Dublin, Ireland",53.2761232,-6.397042099999999
655,"St Aidan's Community School, Brookfield, Tallaght","Brookview Ave, Jobstown, Dublin 24, Ireland",53.2866014,-6.412533
656,"Hartstown Community School, Hartstown, Clonsilla","Hartstown Rd, Blakestown, Dublin 15, D15 X049, Ireland",53.39669079999999,-6.416326499999999
657,"Pobalscoil Neasáin, Baldoyle, Dublin 13","School Ln, Baldoyle, Dublin 13, D13 F6N3, Ireland",53.3920796,-6.1310121
658,"St. Tiernan's Community School, Parkvale, Balally","Parkvale, Balally, Dublin, Co. Dublin, D16 KW26, Ireland",53.28167910000001,-6.2387565
659,"Rosmini Community School, All Hallows College Campus DCU, Gracepark Road","9 Grace Park Rd, Drumcondra, Dublin 9, Ireland",53.3710821,-6.245012099999999
660,"Bailieborough Community School, Bailieborough, Co Cavan","Virginia Rd, Tanderagee, Bailieborough, Co. Cavan, Ireland",53.9135139,-6.9735109
661,"Tullow Community School, The Mullawn, Tullow","Templeowen, The Mullawn, Co. Carlow, R93 DT20, Ireland",52.7994902,-6.732312599999999
662,"Community School, Castlecomer, Co Kilkenny","Castlecomer, Co. Kilkenny, Ireland",52.8037899,-7.215698199999999
663,"Leixlip Community School, Celbridge Road, Leixlip","Celbridge Rd, Leixlip, Co. Kildare, Ireland",53.3641176,-6.4989427
664,"Scoil Mhuire Community School, Clane, Naas","Prosperous Rd, Crockaun Commons, Clane, Co. Kildare, W91 PD79, Ireland",53.29182249999999,-6.698033799999999
665,"St. Kilian's Community School, Ballywaltrim, Bray","School's Road, Ballywaltrim, Bray, Co. Wicklow, Ireland",53.1854668,-6.126797799999999
666,"Ballincollig Community School, Innishmore, Ballincollig","Innishmore, Ballincollig, Co. Cork, Ireland, Ballincollig, Co. Cork, Ireland",51.890044,-8.6023365
667,"Beara Community School, Castletownbere, Beara","Beara Community School, Cametringane, Castletown-Bearhaven, Co. Cork, Ireland",51.6476511,-9.9135981
668,"Carrigaline Community School, Waterpark, Carrigaline","Waterpark, Carrigaline Middle, Carrigaline, Co. Cork, P43 TX65, Ireland",51.8180177,-8.3865783
669,"Millstreet Community School, Millstreet Town, Co Cork","Coomlogane, Millstreet, Co. Cork, Ireland",52.06227699999999,-9.0690189
670,"St Peter's Community School, Passage West, Co Cork","Passage West, Maulbaun, Passage West, Co. Cork, Ireland",51.8662938,-8.3402873
671,"Douglas Community School, Clermont Avenue, Douglas","Clermont Ave, Douglas, Cork, T12 HF77, Ireland",51.8788253,-8.4430259
672,"Bishopstown Community School, Westgate Road, Bishopstown","Westgate Rd, Bishopstown, Cork, Ireland",51.883534,-8.5247678
673,"Mayfield Community School, Old Youghal Road, Mayfield","Old Youghal Rd, Mayfield, Cork, T23 DP95, Ireland",51.9125599,-8.4436422
674,"Carndonagh Community School, Carndonagh Community School, P.O. Box 4","Church Rd, Gort Glebe, Carndonagh, Co. Donegal, Ireland",55.24996119999999,-7.2698014
675,"Rosses Community School, Chapel Rd, Dungloe","Dunglow, Dungloe, Co. Donegal, Ireland",54.9495334,-8.3516908
676,"Pobalscoil Chloich Cheannfhaola, An Fálcarrach, Leitir Ceanainn","Ballyconnell, Falcarragh, Co. Donegal, F92 KR25, Ireland",55.1418815,-8.099637
677,"Pobalscoil Ghaoth Dobhair, Na Doirí Beaga, Leitir Ceannain","6 Port Arthur View, Lunniagh, Derrybeg, Co. Donegal, Ireland",55.0966183,-8.2786306
678,"Scoil Phobail Mhic Dara, Carna, Co na Gaillimhe","Carna, Co. Galway, Ireland",53.323963,-9.818425999999999
679,"Scoil Phobail, Ardbear, Clifden","Ballyconneely Road, Ardbear, Clifden, Co. Galway, Ireland",53.4784073,-10.0218079
680,"Portumna Community School, St. Brigid's Road, Portumna","St Brigids Rd, Fairyhill, Portumna, Co. Galway, Ireland",53.0940952,-8.2200886
681,"Dunmore Community School, Dunmore, Co Galway","Barrack St, Abbeyland South, Dunmore, Co. Galway, Ireland",53.61665499999999,-8.740063899999999
682,"Mountmellick Community School, Mountmellick, Co Laois","Market St, Townparks, Mountmellick, Co. Laois, Ireland",53.1176082,-7.3271745
683,"Heywood Community School, Ballinakill, Portlaoise","Haywood Demesne, Ballinakill, Co. Laois, Ireland",52.8854295,-7.3003724
684,"Ramsgrange Community School, Ramsgrange, New Ross","Unnamed Road, Ramsgrange, Co. Wexford, Ireland",52.2456153,-6.915785899999999
685,"Moyne Community School, Moyne, Co Longford","Moyne, Farmullagh, Moyne, Co. Longford, Ireland",53.9087849,-7.647365499999999
686,"Ardee Community School, Ardee, Co Louth","Stonylane, Ardee, Co. Louth, Ireland",53.8515668,-6.5463663
687,"St Caimin's Community School, Tullyvarraga, Shannon","Tullyvarraga, Shannon, Co. Clare, Ireland",52.70536509999999,-8.8627477
688,"Kilrush Community School, Kilrush, Co. Clare","Kilrush, Co. Clare, Ireland",52.6423229,-9.4836843
689,"St Ciaran's Community School, Navan Rd, Kells","Gardenrath, Kells, Co. Meath, Ireland",53.724565,-6.871833
690,"Ballyhaunis Community School, Knock Road, Ballyhaunis","Knock Rd, Tooraree, Ballyhaunis, Co. Mayo, Ireland",53.7652628,-8.780729
691,"Ballinrobe Community School, Convent Road, Ballinrobe","Convent Rd, Friarsquarter West, Ballinrobe, Co. Mayo, Ireland",53.62317960000001,-9.2123198
692,"St.Brendan's Community School, Birr, Co Offaly","Birr, Townparks, Birr, Co. Offaly, Ireland",53.1050072,-7.916319700000001
693,"Gorey Community School, Esmonde Street, Gorey","Esmonde St, Mill Lands, Gorey, Co. Wexford, Ireland",52.6731779,-6.2876501
694,"Castlerea Community School, Castlerea, Co. Roscommon","Castlerea, Knockroe, Castlerea, Co. Roscommon, Ireland",53.7656374,-8.4837213
695,"St Louis Community School, Chapel Street, Kiltimagh","Kiltimagh, Cordarragh, Kiltimagh, Co. Mayo, Ireland",53.8484098,-9.0020908
696,"Ashbourne Community School, Deerpark, Ashbourne","Dublin Road, 1 Deerpark, Archerstown, Ashbourne, Co. Meath, Ireland",53.5041275,-6.388115200000001
697,"Community School, Carrick-On-Shannon, Leitrim","2-12 Glen Carrick, Summerhill, Carrick-On-Shannon, Co. Leitrim, N41 XE09, Ireland",53.94903799999999,-8.085044
698,"Cashel Community School, Dualla Road,, Cashel,","3a Bishop's Ave, St. Francisabbey, Co. Tipperary, Ireland",52.5190242,-7.880995700000001
699,"Gort Community School, Gort, Co. Galway","Gortstuckanagh, Gort, Co. Galway, H91 C9K1, Ireland",53.0619121,-8.8121714
700,"Kinsale Community School, Kinsale, Co Cork","kinsale community school, Ballynacubby, Kinsale, Co. Cork, Ireland",51.70442809999999,-8.530442899999999
701,"Loreto Community School, Milford, Co Donegal","Loreto Community School, Convent Rd, Millford, Milford, Co. Donegal, Ireland",55.0889377,-7.709008700000001
702,"Moate Community School, Church Street, Moate","Church St, Aghanargit, Moate, Co. Westmeath, N37 DY70, Ireland",53.3967393,-7.7260493
703,"John The Baptist Community School, Hospital, Co Limerick","Hospital, Barrysfarm, Hospital, Co. Limerick, Ireland",52.4735323,-8.434838
704,"Pobalscoil Inbhear Scéine, Kenmare, Co. Kerry","Railway Rd, Kenmare, Co. Kerry, V93 K580, Ireland",51.8821731,-9.583001699999999
705,"Scoil Phobail Sliabh Luachra, Rathmore, Co. Kerry","Rath More, Rathmore, Co. Kerry, Ireland",52.0797199,-9.246451799999999
706,"St Wolstan's Community School, Ballymakealy, Clane Rd","Shackleton Rd, Ballymakealy Lower, Celbridge, Co. Kildare, Ireland",53.3339478,-6.561220199999999
707,"Coláiste Cholmcille, College St, Ballyshannon","College St, Camp, Co. Donegal, Ireland",54.5035032,-8.1840946
708,"Boyne Community School, Trim, Co. Meath","Dublin Rd, Trim, Co. Meath, Ireland",53.550757,-6.784501
709,"BLACKWATER COMMUNITY SCHOOL, Ballyanchor Road, Lismore","Lismore, Ballyanchor Road, Co. Waterford, P51 N472, Ireland",52.1351178,-7.940269900000001
710,"St. Colmcille's Community School, Scholarstown Rd, Knocklyon","Scholarstown Rd, Knocklyon, Dublin, Co. Dublin, D16 H298, Ireland",53.2786269,-6.315072
711,"Pobalscoil Chorca Dhuibhne, An Gróbh, Daingean Uí Chúis","Pobalscoil Chorca Dhuibhne, Spa Rd, Grove, Dingle, Co. Kerry, Ireland",52.143275,-10.2672394
712,"St Attracta's Community School, Tubbercurry, Co. Sligo","Ballyara, Tubbercurry, Co. Sligo, Ireland",54.05341130000001,-8.7604927
713,"Pobalscoil na Tríonóide, Frogmore, Youghal","Parkmountain, Youghal, Co. Cork, P36 Y763, Ireland",51.95128,-7.873863099999999
714,"GLENAMADDY COMMUNITY SCHOOL, Church Street, Glenamaddy","Glenamaddy, Co. Galway, Ireland",53.6078395,-8.5653948
715,"GALLEN COMMUNITY SCHOOL, Main Street, Ferbane","Lower Main St, Ferbane, Co. Offaly, R42 N8P8, Ireland",53.269388,-7.8285363
716,"SKIBBEREEN COMMUNITY SCHOOL, Skibbereen, Co Cork","Gortnaclohy, Co. Cork, Ireland",51.55046600000001,-9.2570479
717,"ATHBOY COMMUNITY SCHOOL, ATHBOY, CO MEATH","Mullaghstones, Athboy, Co. Meath, Ireland",53.6260616,-6.9134088
718,"BALLINAMORE COMMUNITY SCHOOL, BALLINAMORE, CO LEITRIM","R202, Kildorragh, Co. Leitrim, Ireland",54.0582796,-7.7926755
719,"KILDARE TOWN COMMUNITY SCHOOL, Dunmurry Road, Kildare Town","Dunmurry Rd, Crockanure Glebe, Co. Kildare, R51 D288, Ireland",53.169971,-6.9140788
720,"MOUNTRATH COMMUNITY SCHOOL, Dysartbeigh, Mountrath","Dysartbeigh, Dysartbeagh, Mountrath, Co. Laois, Ireland",52.995324,-7.4812815
721,"Ballymakenny College, Ballymakenny Road, Drogheda","Ballymakenny Rd, Greenbatter, Drogheda, Co. Louth, Ireland",53.73114580000001,-6.3446586
722,"Celbridge Community School, Moortown, Maynooth Road","R405, Crodaun, Celbridge, Co. Kildare, Ireland",53.35911729999999,-6.5504321
