id,formatted_address,lat,lng,county,address,dateofsale,euro_price
2234,"Brook Meadow, Kilmagig Upper, Co. Wicklow, Ireland",52.8490374,-6.2021602,Wicklow,"46 THE ALDERS, BROOKMEADOW, AVOCA",16/10/2020,283000.00
2363,"52 St Alban's Park, Dublin, Ireland",53.3211006,-6.2090189,Dublin,"52 ST ALBANS PARK, SANDYMOUNT, DUBLIN 4",16/10/2020,990000.00
2361,"Killegland Hall, Killegland, Ashbourne, Co. Meath, Ireland",53.5107461,-6.401779,Meath,"55 KILLEGLAND HALL, ASHBOURNE, MEATH",16/10/2020,186000.00
2366,"Weavers Hall, Levmoss Ave, Orby Park, The Gallops, Sandyford, Dublin 18, Ireland",53.2639518,-6.1984184,Dublin,"55 WEAVERS HALL, LEVMOSS PARK, THE GALLOPS",16/10/2020,347500.00
2266,"6 Forest Glade, Portumna, Co. Galway, H53 HN83, Ireland",53.088692,-8.2372141,Galway,"6 FOREST GLADE, PORTUMNA, GALWAY",16/10/2020,278000.00
2265,"6 Greenville Rd, Montpelier, Monkstown, Co. Dublin, A94 WA09, Ireland",53.293603,-6.1668811,Dublin,"6 GREENVILLE ROAD, BLACKROCK, CO DUBLIN",16/10/2020,852000.00
2264,"6 Old Forge Ct, Minane, Minane Bridge, Co. Cork, P17 KH66, Ireland",51.7628271,-8.3740346,Cork,"6 OLD FORGE COURT, MINANE BRIDGE, CORK",16/10/2020,190000.00
2258,"Apartment 13, The Gallops, Coolcotts Lane, Wexford, Ireland",52.3369134,-6.4830973,Wexford,"6 THE GALLOPS, COOLCOTS LANE, WEXFORD",16/10/2020,131000.00
2255,"6 Warrenstown Rise, Corduff, Dublin 15, D15 Y9C5, Ireland",53.4011736,-6.3821485,Dublin,"6 WARRENSTOWN RISE, BLANCHARDSTOWN, DUBLIN 15",16/10/2020,165000.00
2209,"60 Highfield Court, Bollarney North, Wicklow, Ireland",52.9877099,-6.0603184,Wicklow,"60 HIGHFIELD COURT, CO WICKLOW, WICKLOW",16/10/2020,260000.00
2207,"60 Nutgrove Ave, Rathfarnham, Dublin, D14 Y2W7, Ireland",53.293282,-6.2750382,Dublin,"60 NUTGROVE AVE, RATHFARNHAM, DUBLIN 14",16/10/2020,330000.00
2193,"S Lotts Rd, Dublin, Ireland",53.3388992,-6.2352478,Dublin,"60 THE WILLIAM BLIGH, THE GASWORKS, BARROW ST DUBLIN 4",16/10/2020,350000.00
2200,"62 Fairlawn Rd, Finglas South, Dublin, D11 N9Y4, Ireland",53.380607,-6.2932117,Dublin,"62 FAIRLAWN RD, FINGLAS, DUBLIN 11",16/10/2020,215000.00
2203,"65 Wrenville, Pipers Cross, Carrigaline, Co. Cork, P43 V382, Ireland",51.8060173,-8.4052824,Cork,"65 WRENVILLE, KILMONEY RD, CARRIGALINE",16/10/2020,281500.00
2204,"Unit 5C Beresford House Custom House Square Lower Mayor Street, Dublin Docklands, Dublin 1, Ireland",53.3495243,-6.2436919,Dublin,"66 IFSC, LEE HOUSE, DUBLIN 1",16/10/2020,286000.00
2208,"68 Drisín, Galway, Ireland",53.2714829,-9.1187649,Galway,"68 DRISIN, BALLYMONEEN RD, KNOCK NA CARRA",16/10/2020,275000.00
2267,"7 Ashgrove Park, Bishopstown, Cork, T12 X8P8, Ireland",51.8777205,-8.5291227,Cork,"7 ASHGROVE PARK, CURRAHEEN RD, CORK",16/10/2020,245000.00
2261,"7 Chestnut Grove, Dooradoyle, Co. Limerick, V94 C7KE, Ireland",52.6334117,-8.6442777,Limerick,"7 CHESTNUT GROVE, DOORADOYLE, LIMERICK",16/10/2020,222500.00
2220,"Corskeagh (Trench), Co. Galway, Ireland",53.3572181,-8.5261498,Galway,"CORSKEAGH, GURTEEN, BALLINASLOE",16/10/2020,160000.00
2229,"Donaghmore House, Donaghmore, Ballygarrett, Co. Wexford, Ireland",52.5906374,-6.2161757,Wexford,"DONAGHMORE, FINWOOD CHALET, BALLYGARRETT",16/10/2020,180000.00
2216,"Effernoge, Castlelands, Co. Wexford, Ireland",52.5686491,-6.4764419,Wexford,"EFFERNOGUE, FERNS, CO WEXFORD",16/10/2020,168000.00
2210,"6, Loughshinny, Rockabill View, Co. Dublin, Ireland",53.5470047,-6.0816622,Dublin,"ELDERADO, THE BEACH, LOUGHSHINNY",16/10/2020,187000.00
2215,"Groin, Groyne, Co. Kerry, Ireland",52.0770461,-9.5314772,Kerry,"FARRANASPIG, AGHADOE, KILLARNEY",16/10/2020,485000.00
2384,"Knockanree House, Kilmagig Lower, Avoca, Co. Wicklow, Ireland",52.860614,-6.2095763,Wicklow,"KNOCKENREE, AVOCA, WICKLOW",16/10/2020,165000.00
2272,"Rathbawn, Marne Villas, Phibsborough, Dublin 7, Ireland",53.3556871,-6.2769722,Dublin,"RATHBAWN, 9A MARNE VILLAS, RATHDOWN RD DUBLIN 7",16/10/2020,353000.00
2271,"68 Newberry, Castlemartin, Kilcullen, Co. Kildare, R56 AY11, Ireland",53.1289342,-6.756145,Dublin,"SAOL NUA, BALLYOGAN RD, CARRICKMINES",16/10/2020,900000.00
2273,"Unnamed Road, Danescastle, Co. Wexford, Ireland",52.2424654,-6.7420582,Wexford,"SOUTH VIEW COTTAGE, CLERISTOWN, WEXFORD",16/10/2020,156000.00
2251,"737, Lodgepark, Straffan, Co. Kildare, W23 Y2E5, Ireland",53.311882,-6.6082207,Kildare,"737 LODGEPARK, STRAFFAN, KILDARE",16/10/2020,292500.00
2311,"8 Castletimon Dr, Kilmore, Dublin 5, D05 VC42, Ireland",53.3945904,-6.2307724,Dublin,"8 CASTLETIMON DR, KILMORE, DUBLIN 5",16/10/2020,346000.00
2316,"Priory Court, Farrankelly, Eden Gate, Co. Wicklow, Ireland",53.1249501,-6.07816,Wicklow,"84 PRIORY COURT, EDEN GATE, DELGANY",16/10/2020,270000.00
2320,"9 Kilbelin Dr, Kilbelin, Newbridge, Co. Kildare, W12 XY31, Ireland",53.1715376,-6.7912122,Kildare,"9 KILBELIN VIEW, NEWBRIDGE, KILDARE",16/10/2020,196000.00
2331,"9 New Row, Chapelizod, Dublin, D20 W299, Ireland",53.3486223,-6.3441111,Dublin,"9 NEW ROW, CHAPELIZOD, DUBLIN 20",16/10/2020,322500.00
2321,"9 Weafer St, Enniscorthy, Co. Wexford, Y21 A9N9, Ireland",52.5016735,-6.5700519,Wexford,"9 WEAFER ST, ENNISCORTHY, WEXFORD",16/10/2020,150000.00
2318,"92 Knockmoyle, Tralee, Co. Kerry, V92 R3K6, Ireland",52.2670938,-9.7181709,Kerry,"92 KNOCKMOYLE, TRALEE, KERRY",16/10/2020,143000.00
2314,"92 Mount Albany, Newtownpark, Blackrock, Co. Dublin, A94 Y621, Ireland",53.2859371,-6.1713001,Dublin,"92 MOUNT ALBANY, BLACKROCK, DUBLIN",16/10/2020,575000.00
2329,"Coneybeg, Co. Cork, Ireland",51.9875548,-8.3948932,Cork,"ALANA, CONEYBEG, WATERGRASSHILL",16/10/2020,400000.00
2319,"Apartment 13, Ardagh Lodge, Prospect Wood, Longford, Ireland",53.719492,-7.7934588,Longford,"APT 19, ARDAGH LODGE, PROSPECT WOOD",16/10/2020,56000.00
2434,"Apartment 13, Bridgewater Court, Harvey's Quay, Limerick, Ireland",52.6641956,-8.6295106,Limerick,"APT 35, BRIDGEWATER COURT, HARVEYS QUAY",16/10/2020,158000.00
2431,"The Maples, Moorefield Rd, Kilbelin, Newbridge, Co. Kildare, Ireland",53.1767598,-6.8033166,Kildare,"APT 4, THE MAPLES, MOOREFIELD NEWBRIDGE",16/10/2020,160000.00
2429,"Blackthorn, Dublin, Ireland",53.2775738,-6.2151242,Dublin,"APT 633 CUBE 8, BEACON SOUTH QUARTER, SANDYFORD DUBLIN 18",16/10/2020,313000.00
2427,"Aghatamy, Atavey, Co. Monaghan, Ireland",53.97488,-6.7847,Monaghan,"ATAVEY, CARRICKMACROSS, CO. MONAGHAN",16/10/2020,113000.00
2424,"Main Street, Ballinapark, Bunclody, Co. Wexford, Y21 FH04, Ireland",52.6555752,-6.6539614,Wexford,"BESSIES VIEW, BALLYPRACUS, BUNCLODY",16/10/2020,115000.00
2214,"Gingerstown, Carragh, Co. Kildare, Ireland",53.2373698,-6.7290731,Kerry,"BUN CARRAGH, DOOKS, GLENBEIGH",16/10/2020,329900.00
2249,"meadowlands hotel, Oakpark, Tralee, Co. Kerry, Ireland",52.2762341,-9.6912798,Kerry,"75 MEADOWLANDS EAST, OAKPARK, TRALEE",16/10/2020,162000.00
2257,"77 Fox Lodge Manor, Jamestown, Ratoath, Co. Meath, A85 KW66, Ireland",53.5081221,-6.449427,Meath,"77 FOX LODGE MANOR, RATOATH, MEATH",16/10/2020,625000.00
2304,"Manly, 8 Bóthar Sheangánaí, River Ln Grove, Shankill, Baile Átha Cliath 18, D18 X9F8, Ireland",53.2418739,-6.1201193,Dublin,"8 RIVER LANE GROVE, SHANKILL, DUBLIN",16/10/2020,380000.00
2308,"8 Ticknock Dale, Sandyford, Dublin 18, D18 A008, Ireland",53.2696706,-6.2442196,Dublin,"8 TICKNOCK DALE, TICKNOCK HILL, DUBLIN 18",16/10/2020,440000.00
2307,"6W, 81 Mount Tallant Ave, Terenure, Dublin 6W, Co. Dublin, D6W PE09, Ireland",53.3150852,-6.2880335,Dublin,"81 MOUNT TALLANT AVE, TERENURE, DUBLIN 6W",16/10/2020,455000.00
2305,"Slí Na Manach, Limerick, Ireland",52.6371395,-8.6751166,Limerick,"9 CEARNOG CHIARAIN, SLI NA MANACH, MUNGRET",16/10/2020,290748.89
2327,"9 The Green, Donnybrook, Greenvalley, Cork, T12 N63V, Ireland",51.8615968,-8.4410662,Cork,"9 THE GREEN, GREENVALLEY, DONNYBROOK",16/10/2020,320000.00
2310,"Toad Hall, 94 The Willows, Abberley, Killiney, Co. Dublin, A96 HW82, Ireland",53.2480884,-6.1216502,Dublin,"94 THE WILLOWS, ABBERLEY, KILLINEY",16/10/2020,420000.00
2317,"Sussex Terrace, Saint Peter's, Dublin, Ireland",53.3308878,-6.2503614,Dublin,"98 BEECH HOUSE, MESPIL HOUSE FLATS, SUSSEX RD DUBLIN 4",16/10/2020,300000.00
2332,"Aisling Meadows, Mountprospect, Rathangan, Co. Kildare, Ireland",53.2068862,-7.0021298,Kildare,"AISLINGS MEADOW, MOUNT PROSPECT, RATHANGAN",16/10/2020,510000.00
2328,"The Tannery, Cork St, Saint Catherine's, Dublin 8, Ireland",53.3365994,-6.2871773,Dublin,"APT 11, THE TANNERY, CORK ST",16/10/2020,250000.00
2323,"Citywest, Dublin, Ireland",53.2770976,-6.4148524,Dublin,"APT 13 WESTPARK EXECUTIVE SUITES, CITYWEST, SAGGART",16/10/2020,170000.00
2330,"1, 15 St Patrick's Hill, Victorian Quarter, Cork, Co. Cork, T23 CT85, Ireland",51.9019881,-8.4698863,Cork,"APT 1, 15 ST PATRICKS HILL, CORK",16/10/2020,450000.00
2430,"Apartment 8, Heron Gate, Blackpool Retail Park, Cork, Ireland",51.9165737,-8.4731819,Cork,"APT 28, HERON GATE, BLACKPOOL RETAIL PARK",16/10/2020,235000.00
2425,"Finglas Rd & Premier Square, Ballygall, Dublin, Ireland",53.3810942,-6.2895667,Dublin,"APT NR6, PREMIER SQ, FINGLAS RD DUBLIN 11",16/10/2020,210000.00
2435,"Cregaclare Demesne, Ardrahan, Co. Galway, Ireland",53.1564343,-8.8058651,Galway,"ARDRAHAN VILLAGE, GALWAY, GALWAY",16/10/2020,164000.00
2433,"Cloonkeen, Ashgrove, Co. Cork, Ireland",52.30245,-8.75604,Cork,"ASHGROVE, TULLIGHONLINE, CO. CORK",16/10/2020,55000.00
2432,"Banntown, Co. Wexford, Ireland",52.6576201,-6.3724072,Wexford,"BANNTOWN, GOREY, CO WEXFORD",16/10/2020,265000.00
2213,"Seamount, Riverchapel, Co. Wexford, Ireland",52.63755,-6.23449,Wexford,"BRANOG, MIDDLETON, RIVERCHAPEL",16/10/2020,95000.00
2413,"1, Ballyshannon, Derrinturn, Co. Kildare, W91 Y8NV, Ireland",53.3385142,-6.9378846,Kildare,"1 BALLYSHANNON, KILCULLEN, KILDARE",16/10/2020,440000.00
278758,"1 Clibborne Way, Ardnapondra, Moate, Co. Westmeath, N37 H573, Ireland",53.392292,-7.7026269,Westmeath,"1 CLIBBORNE WAY, MOATE, WESTMEATH",16/10/2020,200000.00
2422,"1 Cnóc Beag, Lisnabrack, Carrick-On-Shannon, Co. Leitrim, N41 TV27, Ireland",53.951775,-8.0854926,Leitrim,"1 CNOC BEAG, CARRICK ON SHANNON, LEITRIM",16/10/2020,101000.00
2471,"10 Meadow Park, Glebe, Monamolin, Y25 X456, Ireland",52.5549955,-6.3484356,Wexford,"10 MEADOW PARK, MONAMOLIN, GOREY",16/10/2020,125000.00
2462,"10 Temple View Green, Clarehall, Dublin 13, D13 V6Y4, Ireland",53.400808,-6.1740788,Dublin,"10 TEMPLE VIEW GREEN, CLAREHALL, DUBLIN 13",16/10/2020,319000.00
2478,"10 The Orchard, Chapel Hill, Monkstown, Co. Cork, T12 C66V, Ireland",51.8506255,-8.3325013,Cork,"10 THE ORCHARD, FAIRY HILL, MONKSTOWN",16/10/2020,233000.00
2476,"101A Herbert Park, Kilbride, Bray, Co. Wicklow, A98 V2K6, Ireland",53.1925762,-6.1262866,Wicklow,"101A HERBERT PARK, BRAY, CO WICKLOW",16/10/2020,380000.00
2466,"Castle Heath, Swords Rd, Yellow Walls, Malahide, Co. Dublin, Ireland",53.4469543,-6.1794395,Dublin,"103 CASTLE HEATH, SWORDS RD, MALAHIDE",16/10/2020,357000.00
2465,"11 Hollygrove, Townparks, Co. Cork, Ireland",51.9241936,-8.174144,Cork,"11 HOLLYGROVE BROOMFIELD, MIDLETON, CORK",16/10/2020,160000.00
2463,"11 Orlynn Park, Lough Common, Lusk, Co. Dublin, K45 DA02, Ireland",53.5224455,-6.1607916,Dublin,"11 ORLYNN PK, LUSK, DUBLIN",16/10/2020,350000.00
2474,"110 Shrewsbury Park, Dublin, Ireland",53.3248039,-6.2178813,Dublin,"110 SHREWSBURY PARK, BALLSBRIDGE, DUBLIN 4",16/10/2020,580000.00
2470,"115 Spruce Dr, Westwood, Carrigaline, Co. Cork, P43 TC67, Ireland",51.8191488,-8.4045905,Cork,"115 SPRUCE DRIVE WESTWOOD GARDENS, BALLEA ROAD, CARRIGALINE",16/10/2020,195000.00
2406,"12 Ballymoneen Rd, Leitir Burca, Galway, H91 FF6E, Ireland",53.2688138,-9.1156028,Galway,"12 LEITIR BURCA, BALLYMONEEN RD, GALWAY",16/10/2020,380000.00
2402,"126 Hazelbury Green, Castaheany, Clonee, Co. Dublin, D15 V5X6, Ireland",53.4019315,-6.4333178,Dublin,"126 HAZELBURY GREEN, CLONEE, DUBLIN",16/10/2020,380000.00
2407,"13 Grove Paddock, Carrysfort, Blackrock, Co. Dublin, A94 WV18, Ireland",53.2917193,-6.1888371,Dublin,"13 GROVE PADDOCK, BLACKROCK, DUBLIN",16/10/2020,900000.00
2443,"14 Tonlegee Rd, Donaghmede, Dublin 5, D05 DY26, Ireland",53.3888513,-6.1968741,Dublin,"14 TONLEGEE AVE, RAHENY, DUBLIN 5",16/10/2020,310000.00
2401,"141 Creagán, Ahaglugger, Barna, Co. Galway, H91 D2Y1, Ireland",53.2518176,-9.1574054,Galway,"141 CREAGAN, BARNA, GALWAY",16/10/2020,575000.00
2458,"15 Ashton Cl, Ashton Broc, Swords, Co. Dublin, K67 HN99, Ireland",53.4746634,-6.2376794,Dublin,"15 ASHTON CLOSE, ASHTON BROC, SWORDS",16/10/2020,295000.00
2448,"16 Abbey Court, Blackhorsefield, Kinsale, Co. Cork, P17 TR64, Ireland",51.7072653,-8.5319235,Cork,"16 ABBEY COURT, KAPPAGH, KINSALE",16/10/2020,420000.00
2454,"16 Bloomfield Park, Portobello, Dublin, D08 C5T8, Ireland",53.3305114,-6.2725302,Dublin,"16 BLOOMFIELD PARK, SOUTH CIRCULAR RD, DUBLIN 6",16/10/2020,480000.00
2442,"Gort, Co. Galway, Ireland",53.0666432,-8.8187485,Galway,"16 GORT GHLEANN AN GHAINIMH, BÓTHAR ATHA CINN, GAILLIMH",16/10/2020,198000.00
2457,"1618 Páirc Mhuire, Kilbelin, Newbridge, Co. Kildare, W12 DV76, Ireland",53.1785809,-6.8033289,Kildare,"1618 PAIRC MHUIRE, NEWBRIDGE, KILDARE",16/10/2020,205000.00
2451,"The Birches Boroimhe, Boroimhe Birches, Fosterstown North, Swords, Co. Dublin, Ireland",53.4466254,-6.235096,Dublin,"17 THE BIRCHES, BOROIMHE, SWORDS",16/10/2020,352500.00
2455,"3, Wyvern House, Wyvern Estate, Killiney Rd, Scalpwilliam, Dalkey, Co. Dublin, Ireland",53.2685541,-6.1159464,Dublin,"17 WYVERN, KILLINEY, DUBLIN",16/10/2020,730000.00
2460,"64 Ossory Rd, East Wall, Dublin, Ireland",53.3554423,-6.241152,Dublin,"181 CROSBIES YARD, OSSORY RD, EAST WALL DUBLIN 3",16/10/2020,308000.00
2340,"Rathmines Town Centre, 1 Rathmines Rd Lower, Rathmines, Dublin 6, Ireland",53.3253736,-6.26494,Dublin,"20 RATHMINES TOWN CENTRE, RATHMINES, DUBLIN 6",16/10/2020,122500.00
2349,"Monaloe Cottages, Clonkeen Rd, Deansgrange, Blackrock, Co. Dublin, Ireland",53.2676751,-6.1588743,Dublin,"21 MONALOW COTTAGES, CLONKEEN RD, BLACKROCK",16/10/2020,1625000.00
2335,"21 Village Square, Glaslough, Co. Monaghan, H18 AV24, Ireland",54.3157989,-6.896399,Monaghan,"21 VILLAGE SQ, GLASLOUGH, MONAGHAN",16/10/2020,225000.00
2336,"21 Whitethorn, Rosetown, Newbridge, Co. Kildare, W12 H681, Ireland",53.1509631,-6.7798455,Kildare,"21 WHITETHORN, ATHGARVAN, NEWBRIDGE",16/10/2020,425000.00
266011,"21 Whitethorn, Rosetown, Newbridge, Co. Kildare, W12 H681, Ireland",53.1509631,-6.7798455,Kildare,"21 WHITETHORN, ATHGARVAN, NEWBRIDGE",16/10/2020,425000.00
2356,"Boreenmanna Rd, Ballintemple, Cork, Ireland",51.8918513,-8.4411075,Cork,"22 ELDERWOOD PARK, BOREENMANA ROAD, CO CORK",16/10/2020,180000.00
2347,"22 Kinvara Ave, Ballyvolane, Cork, T23 D6Y1, Ireland",51.924704,-8.4634272,Cork,"22 KINVARA AVE, BALLYVOLANE, CORK",16/10/2020,362000.00
2350,"23 Inis Lua, Bóthar an Athar Ruiséil, Gouldavoher, Limerick, V94 YEV9, Ireland",52.637549,-8.6683567,Limerick,"23 INIS LUA, FR RUSSELL RD, RAHEEN",16/10/2020,300000.00
2342,"24 Ashfield Lawn, Huntstown, Dublin, D15 A2TY, Ireland",53.4028823,-6.4074537,Dublin,"24 ASHFIELD LAWN, DUBLIN 15, DUBLIN",16/10/2020,265000.00
2355,"24 Ballinteer Gardens, Ballinteer, Dublin 16, D16 X021, Ireland",53.2794123,-6.247474,Dublin,"24 BALLINTEER GARDENS, DUBLIN 16",16/10/2020,748500.00
2378,"Eaglewood House, Rochestown Ave, Dún Laoghaire, Co. Dublin, Ireland",53.2712731,-6.1423032,Dublin,"27 EAGLEWOOD, ROCHESTOWN AVENUE, DUN LAOGHAIRE",16/10/2020,328000.00
2302,"3 Hillside Dr, Glasheen, Cork, T12 R8H2, Ireland",51.8844003,-8.4931694,Cork,"3 HILLSIDE DR, GLASHEEN, CORK",16/10/2020,384500.00
2291,"3 Luttrellstown Cl, Carpenterstown, Dublin, D15 W02C, Ireland",53.3690835,-6.3912868,Dublin,"3 LUTTRELLSTOWN CLOSE, CASTLEKNOCK, DUBLIN 15",16/10/2020,495000.00
2390,"30 Carlton Ct, Miltonsfields, Swords, Co. Dublin, K67 P7W1, Ireland",53.4522729,-6.2230284,Dublin,"30 CARLTON COURT, SWORDS, DUBLIN",16/10/2020,442000.00
2389,"31 St Mochta's Ave, Clonsilla, Dublin, D15 N8Y2, Ireland",53.3807998,-6.3985876,Dublin,"31 ST MOCHTAS AVE, CLONSILLA, DUBLIN 15",16/10/2020,365000.00
2392,"33 Alderwood Lawn, Springfield, Dublin 24, D24 X611, Ireland",53.2887103,-6.3812945,Dublin,"33 ALDERWOOD LAWNS, SPRINGFIELD, TALLAGHT",16/10/2020,240000.00
2284,"38 Brindley Park Ct, Brindley Park, Ashbourne, Co. Meath, Ireland",53.5135613,-6.4117187,Meath,"38 BRINDLEY PARK COURT, ASHBOURNE, MEATH",16/10/2020,260000.00
2301,"39 Wood Dale Dr, Dublin 24, D24 DFR3, Ireland",53.2744108,-6.3365736,Dublin,"39 WOOD DALE DR, BALLYCULLEN VIEW, KNOCKLYON DUBLIN 16",16/10/2020,412000.00
2359,"4 The Burrows, Coneyboro, Athy, Co. Kildare, R14 DR52, Ireland",52.9826428,-6.9760399,Kildare,"4 THE BURROWS, CONEYBORO, ATHY",16/10/2020,175000.00
2369,"TOGHER N.S., Inchanadreen, Dunmanway, Co. Cork, Ireland",51.737079,-9.164309,Cork,"4 TOGHER, DUNMANWAY, CO CORK",16/10/2020,92000.00
2241,"40 Ardilaun Rd, Newcastle, Galway, Co. Galway, H91 W7YT, Ireland",53.2811844,-9.0687675,Galway,"40 ARDILAUN RD, NEWCASTLE, GALWAY",16/10/2020,275000.00
2245,"6W, Edelweiss, 44 Kimmage Grove, Kimmage, Terenure, Dublin 6W, Co. Dublin, D6W H281, Ireland",53.3161505,-6.2923614,Dublin,"44 KIMMAGE GROVE, KIMMAGE, DUBLIN 6W",16/10/2020,370000.00
2243,"44 Sans Souci Wood, Bray, Co. Wicklow, A98 NW13, Ireland",53.1976852,-6.1078243,Wicklow,"44 SANS SOUCI WOOD, BRAY, WICKLOW",16/10/2020,525000.00
2247,"46 Ashton, Blessington Demesne, Blessington, Co. Wicklow, W91 D567, Ireland",53.1715053,-6.5408851,Wicklow,"46 ASHTON, BLESSINGTON, CO WICKLOW",16/10/2020,467500.00
2239,"46 Whitethorn, Rosetown, Newbridge, Co. Kildare, W12 KP44, Ireland",53.1508451,-6.7790226,Kildare,"46 WHITETHORN, ATHGARVAN, KILDARE",16/10/2020,360000.00
2202,"Castlegate House, 2 Adamstown Ave, Adamstown, Dublin, K78 NH94, Ireland",53.3367134,-6.4584988,Dublin,"5 CASTLEGATE HOUSE, ADAMSTOWN, DUBLIN",16/10/2020,220000.00
2197,"5 St Agnes Rd, Crumlin, Dublin 12, D12 E431, Ireland",53.3210354,-6.3176959,Dublin,"5 SAINT AGNES ROAD, CRUMLIN VILLAGE, DUBLIN 12",16/10/2020,290000.00
2370,"9 Hamilton Way, Ashtown, Dublin, D15 KX0Y, Ireland",53.3764669,-6.3121174,Dublin,"50 DISCOVERY BUILDING, ROYAL CANAL PARK, ASHTOWN DUBLIN 15",16/10/2020,297000.00
2372,"50 The Paddocks, Rathnaneane, Newcastle West, Co. Limerick, V42 E048, Ireland",52.4467584,-9.0519862,Limerick,"50 THE PADDOCKS, NEWCASTLEWEST, LIMERICK",16/10/2020,203000.00
2365,"58 Heatherview Dr, Oldbawn, Dublin 24, D24 PK7C, Ireland",53.2763671,-6.3721424,Dublin,"58 HEATHERVIEW DRIVE, AYLESBURY, TALLAGHT",16/10/2020,412000.00
2269,"Ferndale Court, Allies River Rd, Oldconnaught, Bray, Co. Dublin, Ireland",53.2149713,-6.1300093,Dublin,"6 FERNDALE COURT, ALLIES RIVER RD, RATHMICHAEL",16/10/2020,300000.00
2256,"Callancruck, Glynsk Cottages, Co. Galway, Ireland",53.37079,-9.82322,Galway,"6 GLYNSK COTTAGES, GLYNSK, CASHEL",16/10/2020,137000.00
2262,"6 The Grove, Woodpark, Dublin 16, D16 E788, Ireland",53.2738464,-6.2505449,Dublin,"6 THE GROVE, WOODPK, BALLINTEER DUBLIN 16",16/10/2020,520000.00
2270,"6 The Links, Ballalease North, Donabate, Co. Dublin, K36 YV91, Ireland",53.4888961,-6.1406305,Dublin,"6 THE LINKS, DONABATE, DUBLIN",16/10/2020,350000.00
2268,"7 Gleann Na Riogh Grove, Maudlings, Naas, Co. Kildare, W91 X46K, Ireland",53.2310539,-6.650501,Kildare,"7 GLEANN NA RIOGH GROVE, NAAS, KILDARE",16/10/2020,280000.00
2254,"7 Glenlucan, Killarney, Bray, Co. Wicklow, A98 X2T5, Ireland",53.1981354,-6.117562,Wicklow,"7 GLENLUCAN COURT, KILLARNEY ROAD, BRAY",16/10/2020,400000.00
2230,"Cornamona, Co. Galway, Ireland",53.5145818,-9.4488086,Galway,"CORNAMONA, GALWAY",16/10/2020,100000.00
2211,"Main St, Rathgoggan Middle, Charleville, Co. Cork, Ireland",52.355781,-8.6843045,Cork,"COTTAGE, RATHGOGGIN SOUTH, CHARLEVILLE",16/10/2020,45000.00
2218,"Lisgaugh, Doon, Co. Limerick, Ireland",52.6043292,-8.2478393,Limerick,"CROUGHMORKA, DOON, CO LIMERICK",16/10/2020,55000.00
2217,"Derawley, Co. Longford, Ireland",53.8269015,-7.7482423,Longford,"DERAWLEY, DRUMLISH, LONGFORD",16/10/2020,150000.00
413978,"Derawley, Co. Longford, Ireland",53.8269015,-7.7482423,Longford,"DERAWLEY, DRUMLISH, LONGFORD",16/10/2020,150000.00
2226,"Dracena, Killaha East, Kenmare, Co. Kerry, Ireland",51.8568624,-9.6078816,Kerry,"DRACENA, KILLAHA EAST, KENMARE",16/10/2020,380000.00
2382,"Frayne Rd, Co. Meath, Ireland",53.6100498,-6.9356063,Meath,"FRAYNE, ATHBOY, MEATH",16/10/2020,429000.00
2388,"Mile Height, Killarney Road, Castleview, Tralee, Co. Kerry, Ireland",52.228241,-9.469224,Kerry,"LONGS, COLLEGE RD, CASTLEISLAND",16/10/2020,170000.00
2278,"Monaghan Rd, Co. Monaghan, Ireland",54.1239206,-6.7468363,Monaghan,"MONAGHAN RD, CASTLEBLAYNEY, MONAGHAN",16/10/2020,287000.00
2277,"Newbury House, Alasty, Naas, Co. Kildare, Ireland",53.270672,-6.603864,Kildare,"NEWBURY HOUSE, ALASTY, KILL",16/10/2020,760000.00
2276,"Church Rd, Swords Glebe, Swords, Co. Dublin, K67 Y935, Ireland",53.4567456,-6.2228797,Dublin,"OLD SCHOOL HOUSE, STRAWBERRY BEDS, CHAPELIZOD",16/10/2020,720000.00
2280,"Rooaunmore, Raheen, Co. Galway, Ireland",53.1569228,-8.8468496,Galway,"ROOAUNMORE, ARDRAHAN, GALWAY",16/10/2020,70000.00
2274,"Sunrise, 9 New Russian Village, Kilquade, Co. Wicklow, A63 FC63, Ireland",53.1118498,-6.0931279,Wicklow,"SUNRISE, 9 NEW RUSSIAN VILLAGE, KILQUADE",16/10/2020,820000.00
304636,"Sunrise, 9 New Russian Village, Kilquade, Co. Wicklow, A63 FC63, Ireland",53.1118498,-6.0931279,Wicklow,"SUNRISE, 9 NEW RUSSIAN VILLAGE, KILQUADE",16/10/2020,820000.00
2187,"Apartment 1, The Old Schoolhouse, Oranhill, Oranmore, Co. Galway, Ireland",53.2645359,-8.9295426,Galway,"THE OLD SCHOOLHOUSE, 1 MAREE RD, ORANMORE",16/10/2020,480000.00
2185,"Tigín Eile, Derry, Banteer, Co. Cork, Ireland",52.1122817,-8.9159593,Cork,"TIGIN EILE, DERRY, BANTEER",16/10/2020,118000.00
2192,"Wicklow, Ireland",52.9808207,-6.044589,Wicklow,"TIKKUH, DOHARD VILLAGE, WICKLOW",16/10/2020,349000.00
2191,"Treanmore, Eslin, Co. Leitrim, Ireland",53.9135819,-7.8740259,Leitrim,"TREANMORE, MOHILL, CO LEITRIM",16/10/2020,75000.00
